Time,CH A,CH B,
1.26813E-3,3.3819E+0,-9.5427E-3,
1.27064E-3,1.7819E+0,-1.43427E-2,
1.27314E-3,2.9819E+0,-1.11427E-2,
1.27564E-3,1.7819E+0,-1.43427E-2,
1.27814E-3,2.9819E+0,-1.19427E-2,
1.28064E-3,1.7819E+0,-1.51427E-2,
1.28314E-3,2.9819E+0,-1.19427E-2,
1.28564E-3,9.819E-1,-1.51427E-2,
1.28814E-3,2.1819E+0,-1.19427E-2,
1.29065E-3,9.819E-1,-1.59427E-2,
1.29315E-3,2.1819E+0,-1.27427E-2,
1.29565E-3,9.819E-1,-1.67427E-2,
1.29815E-3,1.7819E+0,-1.35427E-2,
1.30065E-3,5.819E-1,-1.75427E-2,
1.30315E-3,1.7819E+0,-1.43427E-2,
1.30565E-3,1.819E-1,-1.75427E-2,
1.30815E-3,1.3819E+0,-1.27427E-2,
1.31066E-3,1.819E-1,-1.59427E-2,
1.31316E-3,9.819E-1,-1.35427E-2,
1.31566E-3,-2.181E-1,-1.67427E-2,
1.31816E-3,9.819E-1,-1.35427E-2,
1.32066E-3,-6.181E-1,-1.99427E-2,
1.32316E-3,5.819E-1,-1.51427E-2,
1.32566E-3,-6.181E-1,-1.91427E-2,
1.32816E-3,1.819E-1,-1.75427E-2,
1.33067E-3,-1.0181E+0,-1.99427E-2,
1.33317E-3,1.819E-1,-1.59427E-2,
1.33567E-3,-1.0181E+0,-1.83427E-2,
1.33817E-3,-2.181E-1,-1.59427E-2,
1.34067E-3,-1.4181E+0,-1.91427E-2,
1.34317E-3,-2.181E-1,-1.59427E-2,
1.34567E-3,-1.8181E+0,-1.99427E-2,
1.34817E-3,-2.181E-1,-1.67427E-2,
1.35068E-3,-1.8181E+0,-1.99427E-2,
1.35318E-3,-6.181E-1,-1.75427E-2,
1.35568E-3,-2.2181E+0,-2.07427E-2,
1.35818E-3,-1.0181E+0,-1.75427E-2,
1.36068E-3,-2.2181E+0,-2.07427E-2,
1.36318E-3,-1.4181E+0,-1.67427E-2,
1.36568E-3,-2.6181E+0,-1.91427E-2,
1.36818E-3,-1.4181E+0,-1.67427E-2,
1.37069E-3,-2.6181E+0,-1.99427E-2,
1.37319E-3,-1.8181E+0,-1.67427E-2,
1.37569E-3,-3.0181E+0,-2.07427E-2,
1.37819E-3,-1.8181E+0,-1.83427E-2,
1.38069E-3,-3.0181E+0,-2.07427E-2,
1.38319E-3,-2.2181E+0,-1.83427E-2,
1.38569E-3,-3.4181E+0,-2.07427E-2,
1.38819E-3,-2.2181E+0,-1.67427E-2,
1.3907E-3,-3.8181E+0,-1.99427E-2,
1.3932E-3,-2.6181E+0,-1.67427E-2,
1.3957E-3,-3.8181E+0,-1.99427E-2,
1.3982E-3,-3.0181E+0,-1.75427E-2,
1.4007E-3,-4.2181E+0,-1.99427E-2,
1.4032E-3,-3.0181E+0,-1.67427E-2,
1.4057E-3,-4.6181E+0,-1.99427E-2,
1.4082E-3,-3.4181E+0,-1.75427E-2,
1.41071E-3,-4.6181E+0,-1.91427E-2,
1.41321E-3,-3.4181E+0,-1.59427E-2,
1.41571E-3,-5.0181E+0,-1.83427E-2,
1.41821E-3,-3.8181E+0,-1.59427E-2,
1.42071E-3,-5.0181E+0,-1.83427E-2,
1.42321E-3,-3.8181E+0,-1.51427E-2,
1.42571E-3,-5.4181E+0,-1.83427E-2,
1.42821E-3,-4.2181E+0,-1.59427E-2,
1.43072E-3,-5.4181E+0,-1.83427E-2,
1.43322E-3,-4.2181E+0,-1.59427E-2,
1.43572E-3,-5.8181E+0,-1.83427E-2,
1.43822E-3,-4.6181E+0,-1.43427E-2,
1.44072E-3,-5.8181E+0,-1.59427E-2,
1.44322E-3,-4.6181E+0,-1.35427E-2,
1.44572E-3,-6.2181E+0,-1.59427E-2,
1.44822E-3,-5.0181E+0,-1.35427E-2,
1.45073E-3,-6.2181E+0,-1.59427E-2,
1.45323E-3,-5.0181E+0,-1.27427E-2,
1.45573E-3,-6.6181E+0,-1.59427E-2,
1.45823E-3,-5.4181E+0,-1.27427E-2,
1.46073E-3,-6.6181E+0,-1.51427E-2,
1.46323E-3,-5.4181E+0,-1.19427E-2,
1.46573E-3,-6.6181E+0,-1.35427E-2,
1.46823E-3,-5.8181E+0,-1.03427E-2,
1.47074E-3,-7.0181E+0,-1.27427E-2,
1.47324E-3,-5.8181E+0,-1.03427E-2,
1.47574E-3,-7.0181E+0,-1.27427E-2,
1.47824E-3,-5.8181E+0,-1.03427E-2,
1.48074E-3,-7.0181E+0,-1.35427E-2,
1.48324E-3,-6.2181E+0,-1.03427E-2,
1.48574E-3,-7.4181E+0,-1.19427E-2,
1.48824E-3,-6.2181E+0,-9.5427E-3,
1.49075E-3,-7.4181E+0,-1.11427E-2,
1.49325E-3,-6.2181E+0,-7.1427E-3,
1.49575E-3,-7.4181E+0,-1.03427E-2,
1.49825E-3,-6.6181E+0,-7.1427E-3,
1.50075E-3,-7.4181E+0,-1.03427E-2,
1.50325E-3,-6.6181E+0,-7.1427E-3,
1.50575E-3,-7.8181E+0,-1.03427E-2,
1.50825E-3,-6.6181E+0,-7.9427E-3,
1.51076E-3,-7.8181E+0,-1.03427E-2,
1.51326E-3,-6.6181E+0,-7.1427E-3,
1.51576E-3,-7.8181E+0,-9.5427E-3,
1.51826E-3,-7.0181E+0,-4.7427E-3,
1.52076E-3,-7.8181E+0,-7.1427E-3,
1.52326E-3,-7.0181E+0,-4.7427E-3,
1.52576E-3,-8.2181E+0,-7.1427E-3,
1.52826E-3,-7.0181E+0,-4.7427E-3,
1.53077E-3,-8.2181E+0,-7.9427E-3,
1.53327E-3,-7.0181E+0,-5.5427E-3,
1.53577E-3,-8.2181E+0,-7.9427E-3,
1.53827E-3,-7.0181E+0,-5.5427E-3,
1.54077E-3,-8.2181E+0,-7.1427E-3,
1.54327E-3,-7.4181E+0,-3.9427E-3,
1.54577E-3,-8.2181E+0,-5.5427E-3,
1.54827E-3,-7.4181E+0,-1.5427E-3,
1.55078E-3,-8.2181E+0,-3.9427E-3,
1.55328E-3,-7.0181E+0,-1.5427E-3,
1.55578E-3,-8.2181E+0,-4.7427E-3,
1.55828E-3,-7.4181E+0,-2.3427E-3,
1.56078E-3,-8.2181E+0,-5.5427E-3,
1.56328E-3,-7.4181E+0,-2.3427E-3,
1.56578E-3,-8.2181E+0,-3.9427E-3,
1.56828E-3,-7.4181E+0,-1.5427E-3,
1.57079E-3,-8.6181E+0,-3.1427E-3,
1.57329E-3,-7.4181E+0,-7.427E-4,
1.57579E-3,-8.2181E+0,-3.1427E-3,
1.57829E-3,-7.4181E+0,-7.427E-4,
1.58079E-3,-8.6181E+0,-3.1427E-3,
1.58329E-3,-7.4181E+0,-7.427E-4,
1.58579E-3,-8.6181E+0,-3.9427E-3,
1.58829E-3,-7.4181E+0,-1.5427E-3,
1.5908E-3,-8.6181E+0,-3.9427E-3,
1.5933E-3,-7.4181E+0,-7.427E-4,
1.5958E-3,-8.6181E+0,-2.3427E-3,
1.5983E-3,-7.4181E+0,1.6573E-3,
1.6008E-3,-8.6181E+0,-7.427E-4,
1.6033E-3,-7.8181E+0,1.6573E-3,
1.6058E-3,-8.6181E+0,-1.5427E-3,
1.6083E-3,-7.4181E+0,8.573E-4,
1.61081E-3,-8.6181E+0,-2.3427E-3,
1.61331E-3,-7.4181E+0,5.73E-5,
1.61581E-3,-8.2181E+0,-2.3427E-3,
1.61831E-3,-7.4181E+0,5.73E-5,
1.62081E-3,-8.6181E+0,-2.3427E-3,
1.62331E-3,-7.4181E+0,1.6573E-3,
1.62581E-3,-8.6181E+0,-7.427E-4,
1.62831E-3,-7.4181E+0,1.6573E-3,
1.63082E-3,-8.2181E+0,-7.427E-4,
1.63332E-3,-7.4181E+0,1.6573E-3,
1.63582E-3,-8.2181E+0,-1.5427E-3,
1.63832E-3,-7.4181E+0,1.6573E-3,
1.64082E-3,-8.2181E+0,-1.5427E-3,
1.64332E-3,-7.4181E+0,1.6573E-3,
1.64582E-3,-8.6181E+0,-7.427E-4,
1.64832E-3,-7.4181E+0,1.6573E-3,
1.65083E-3,-8.2181E+0,5.73E-5,
1.65333E-3,-7.4181E+0,2.4573E-3,
1.65583E-3,-8.2181E+0,5.73E-5,
1.65833E-3,-7.4181E+0,2.4573E-3,
1.66083E-3,-8.2181E+0,-7.427E-4,
1.66333E-3,-7.0181E+0,2.4573E-3,
1.66583E-3,-8.2181E+0,-1.5427E-3,
1.66833E-3,-7.4181E+0,8.573E-4,
1.67084E-3,-8.2181E+0,-1.5427E-3,
1.67334E-3,-7.0181E+0,8.573E-4,
1.67584E-3,-7.8181E+0,-7.427E-4,
1.67834E-3,-7.0181E+0,1.6573E-3,
1.68084E-3,-7.8181E+0,5.73E-5,
1.68334E-3,-7.0181E+0,2.4573E-3,
1.68584E-3,-7.8181E+0,-1.5427E-3,
1.68834E-3,-6.6181E+0,1.6573E-3,
1.69085E-3,-7.8181E+0,-2.3427E-3,
1.69335E-3,-7.0181E+0,8.573E-4,
1.69585E-3,-7.8181E+0,-2.3427E-3,
1.69835E-3,-6.6181E+0,5.73E-5,
1.70085E-3,-7.8181E+0,-3.1427E-3,
1.70335E-3,-6.6181E+0,8.573E-4,
1.70585E-3,-7.4181E+0,-1.5427E-3,
1.70835E-3,-6.6181E+0,8.573E-4,
1.71086E-3,-7.4181E+0,-1.5427E-3,
1.71336E-3,-6.2181E+0,8.573E-4,
1.71586E-3,-7.4181E+0,-3.9427E-3,
1.71836E-3,-6.2181E+0,-7.427E-4,
1.72086E-3,-7.0181E+0,-4.7427E-3,
1.72336E-3,-6.2181E+0,-1.5427E-3,
1.72586E-3,-7.0181E+0,-5.5427E-3,
1.72836E-3,-5.8181E+0,-1.5427E-3,
1.73087E-3,-7.0181E+0,-4.7427E-3,
1.73337E-3,-5.4181E+0,-7.427E-4,
1.73587E-3,-6.6181E+0,-4.7427E-3,
1.73837E-3,-5.8181E+0,-2.3427E-3,
1.74087E-3,-6.6181E+0,-6.3427E-3,
1.74337E-3,-5.4181E+0,-3.1427E-3,
1.74587E-3,-6.2181E+0,-7.1427E-3,
1.74837E-3,-5.4181E+0,-5.5427E-3,
1.75088E-3,-6.2181E+0,-7.1427E-3,
1.75338E-3,-5.0181E+0,-4.7427E-3,
1.75588E-3,-5.8181E+0,-6.3427E-3,
1.75838E-3,-5.0181E+0,-3.1427E-3,
1.76088E-3,-5.8181E+0,-6.3427E-3,
1.76338E-3,-4.6181E+0,-3.1427E-3,
1.76588E-3,-5.4181E+0,-8.7427E-3,
1.76838E-3,-4.6181E+0,-4.7427E-3,
1.77089E-3,-5.4181E+0,-1.03427E-2,
1.77339E-3,-4.2181E+0,-7.9427E-3,
1.77589E-3,-5.0181E+0,-1.03427E-2,
1.77839E-3,-4.2181E+0,-7.1427E-3,
1.78089E-3,-5.0181E+0,-9.5427E-3,
1.78339E-3,-3.8181E+0,-6.3427E-3,
1.78589E-3,-4.6181E+0,-9.5427E-3,
1.78839E-3,-3.4181E+0,-7.1427E-3,
1.7909E-3,-4.6181E+0,-1.11427E-2,
1.7934E-3,-3.4181E+0,-7.9427E-3,
1.7959E-3,-4.2181E+0,-1.35427E-2,
1.7984E-3,-3.0181E+0,-9.5427E-3,
1.8009E-3,-3.8181E+0,-1.35427E-2,
1.8034E-3,-3.0181E+0,-1.19427E-2,
1.8059E-3,-3.8181E+0,-1.35427E-2,
1.8084E-3,-2.6181E+0,-1.11427E-2,
1.81091E-3,-3.4181E+0,-1.27427E-2,
1.81341E-3,-2.6181E+0,-1.03427E-2,
1.81591E-3,-3.4181E+0,-1.43427E-2,
1.81841E-3,-2.2181E+0,-1.11427E-2,
1.82091E-3,-3.0181E+0,-1.51427E-2,
1.82341E-3,-1.8181E+0,-1.27427E-2,
1.82591E-3,-2.6181E+0,-1.67427E-2,
1.82841E-3,-1.8181E+0,-1.35427E-2,
1.83092E-3,-2.6181E+0,-1.67427E-2,
1.83342E-3,-1.4181E+0,-1.35427E-2,
1.83592E-3,-2.2181E+0,-1.59427E-2,
1.83842E-3,-1.4181E+0,-1.35427E-2,
1.84092E-3,-2.2181E+0,-1.67427E-2,
1.84342E-3,-1.0181E+0,-1.35427E-2,
1.84592E-3,-1.8181E+0,-1.91427E-2,
1.84842E-3,-1.0181E+0,-1.59427E-2,
1.85093E-3,-1.8181E+0,-1.91427E-2,
1.85343E-3,-6.181E-1,-1.67427E-2,
1.85593E-3,-1.4181E+0,-2.07427E-2,
1.85843E-3,-6.181E-1,-1.75427E-2,
1.86093E-3,-1.4181E+0,-1.91427E-2,
1.86343E-3,-2.181E-1,-1.59427E-2,
1.86593E-3,-1.0181E+0,-1.99427E-2,
1.86843E-3,1.819E-1,-1.75427E-2,
1.87094E-3,-6.181E-1,-2.07427E-2,
1.87344E-3,1.819E-1,-1.75427E-2,
1.87594E-3,-2.181E-1,-2.23427E-2,
1.87844E-3,5.819E-1,-1.99427E-2,
1.88094E-3,-2.181E-1,-2.31427E-2,
1.88344E-3,9.819E-1,-1.99427E-2,
1.88594E-3,1.819E-1,-2.31427E-2,
1.88844E-3,9.819E-1,-1.83427E-2,
1.89095E-3,1.819E-1,-2.15427E-2,
1.89345E-3,1.3819E+0,-1.91427E-2,
1.89595E-3,5.819E-1,-2.15427E-2,
1.89845E-3,1.3819E+0,-1.91427E-2,
1.90095E-3,5.819E-1,-2.39427E-2,
1.90345E-3,1.7819E+0,-1.99427E-2,
1.90595E-3,9.819E-1,-2.39427E-2,
1.90845E-3,2.1819E+0,-2.07427E-2,
1.91096E-3,9.819E-1,-2.39427E-2,
1.91346E-3,2.1819E+0,-2.07427E-2,
1.91596E-3,1.3819E+0,-2.23427E-2,
1.91846E-3,2.5819E+0,-2.07427E-2,
1.92096E-3,1.7819E+0,-2.39427E-2,
1.92346E-3,2.5819E+0,-2.07427E-2,
1.92596E-3,1.7819E+0,-2.39427E-2,
1.92846E-3,2.9819E+0,-2.15427E-2,
1.93097E-3,2.1819E+0,-2.47427E-2,
1.93347E-3,3.3819E+0,-2.23427E-2,
1.93597E-3,2.1819E+0,-2.47427E-2,
1.93847E-3,3.3819E+0,-2.15427E-2,
1.94097E-3,2.1819E+0,-2.31427E-2,
1.94347E-3,3.7819E+0,-1.99427E-2,
1.94597E-3,2.9819E+0,-2.39427E-2,
1.94847E-3,4.1819E+0,-2.07427E-2,
1.95098E-3,2.9819E+0,-2.39427E-2,
1.95348E-3,4.1819E+0,-2.15427E-2,
1.95598E-3,3.3819E+0,-2.39427E-2,
1.95848E-3,4.5819E+0,-2.15427E-2,
1.96098E-3,3.7819E+0,-2.39427E-2,
1.96348E-3,4.5819E+0,-2.15427E-2,
1.96598E-3,3.7819E+0,-2.31427E-2,
1.96848E-3,4.9819E+0,-1.99427E-2,
1.97099E-3,3.7819E+0,-2.23427E-2,
1.97349E-3,4.9819E+0,-1.99427E-2,
1.97599E-3,4.1819E+0,-2.31427E-2,
1.97849E-3,5.3819E+0,-1.99427E-2,
1.98099E-3,4.5819E+0,-2.31427E-2,
1.98349E-3,5.7819E+0,-2.07427E-2,
1.98599E-3,4.5819E+0,-2.31427E-2,
1.98849E-3,5.7819E+0,-1.99427E-2,
1.991E-3,4.9819E+0,-2.23427E-2,
1.9935E-3,6.1819E+0,-1.83427E-2,
1.996E-3,4.9819E+0,-2.15427E-2,
1.9985E-3,6.1819E+0,-1.83427E-2,
2.001E-3,5.3819E+0,-2.15427E-2,
2.0035E-3,6.5819E+0,-1.83427E-2,
2.006E-3,5.3819E+0,-2.15427E-2,
2.0085E-3,6.5819E+0,-1.91427E-2,
2.01101E-3,5.7819E+0,-2.15427E-2,
2.01351E-3,6.5819E+0,-1.91427E-2,
2.01601E-3,5.7819E+0,-2.07427E-2,
2.01851E-3,6.9819E+0,-1.67427E-2,
2.02101E-3,6.1819E+0,-1.91427E-2,
2.02351E-3,6.9819E+0,-1.59427E-2,
2.02601E-3,6.1819E+0,-1.83427E-2,
2.02851E-3,7.3819E+0,-1.59427E-2,
2.03102E-3,6.1819E+0,-1.91427E-2,
2.03352E-3,7.3819E+0,-1.59427E-2,
2.03602E-3,6.1819E+0,-1.91427E-2,
2.03852E-3,7.7819E+0,-1.59427E-2,
2.04102E-3,6.9819E+0,-1.83427E-2,
2.04352E-3,8.1819E+0,-1.43427E-2,
2.04602E-3,6.9819E+0,-1.67427E-2,
2.04852E-3,8.1819E+0,-1.27427E-2,
2.05103E-3,6.9819E+0,-1.59427E-2,
2.05353E-3,8.1819E+0,-1.35427E-2,
2.05603E-3,7.3819E+0,-1.67427E-2,
2.05853E-3,8.1819E+0,-1.35427E-2,
2.06103E-3,7.3819E+0,-1.67427E-2,
2.06353E-3,8.5819E+0,-1.35427E-2,
2.06603E-3,7.3819E+0,-1.59427E-2,
2.06853E-3,8.5819E+0,-1.19427E-2,
2.07104E-3,7.7819E+0,-1.35427E-2,
2.07354E-3,8.5819E+0,-1.03427E-2,
2.07604E-3,7.7819E+0,-1.27427E-2,
2.07854E-3,8.9819E+0,-9.5427E-3,
2.08104E-3,7.7819E+0,-1.19427E-2,
2.08354E-3,8.9819E+0,-9.5427E-3,
2.08604E-3,8.1819E+0,-1.27427E-2,
2.08854E-3,8.9819E+0,-1.03427E-2,
2.09105E-3,8.1819E+0,-1.27427E-2,
2.09355E-3,9.3819E+0,-9.5427E-3,
2.09605E-3,8.1819E+0,-1.11427E-2,
2.09855E-3,9.3819E+0,-7.9427E-3,
2.10105E-3,8.1819E+0,-1.03427E-2,
2.10355E-3,9.3819E+0,-7.9427E-3,
2.10605E-3,8.1819E+0,-9.5427E-3,
2.10855E-3,9.3819E+0,-7.1427E-3,
2.11106E-3,8.5819E+0,-1.03427E-2,
2.11356E-3,9.3819E+0,-7.1427E-3,
2.11606E-3,8.5819E+0,-9.5427E-3,
2.11856E-3,9.3819E+0,-7.1427E-3,
2.12106E-3,8.5819E+0,-9.5427E-3,
2.12356E-3,9.3819E+0,-4.7427E-3,
2.12606E-3,8.5819E+0,-7.9427E-3,
2.12856E-3,9.7819E+0,-5.5427E-3,
2.13107E-3,8.5819E+0,-7.9427E-3,
2.13357E-3,9.7819E+0,-4.7427E-3,
2.13607E-3,8.5819E+0,-7.9427E-3,
2.13857E-3,9.7819E+0,-5.5427E-3,
2.14107E-3,8.5819E+0,-7.1427E-3,
2.14357E-3,9.7819E+0,-4.7427E-3,
2.14607E-3,8.5819E+0,-7.1427E-3,
2.14857E-3,9.7819E+0,-3.1427E-3,
2.15108E-3,8.5819E+0,-5.5427E-3,
2.15358E-3,9.7819E+0,-3.1427E-3,
2.15608E-3,8.5819E+0,-5.5427E-3,
2.15858E-3,9.7819E+0,-2.3427E-3,
2.16108E-3,8.5819E+0,-6.3427E-3,
2.16358E-3,9.7819E+0,-2.3427E-3,
2.16608E-3,8.5819E+0,-6.3427E-3,
2.16858E-3,9.7819E+0,-3.1427E-3,
2.17109E-3,8.5819E+0,-5.5427E-3,
2.17359E-3,9.7819E+0,-2.3427E-3,
2.17609E-3,8.5819E+0,-5.5427E-3,
2.17859E-3,9.7819E+0,-1.5427E-3,
2.18109E-3,8.5819E+0,-4.7427E-3,
2.18359E-3,9.3819E+0,-1.5427E-3,
2.18609E-3,8.5819E+0,-4.7427E-3,
2.18859E-3,9.3819E+0,-1.5427E-3,
2.1911E-3,8.1819E+0,-6.3427E-3,
2.1936E-3,9.3819E+0,-2.3427E-3,
2.1961E-3,8.1819E+0,-5.5427E-3,
2.1986E-3,9.3819E+0,-2.3427E-3,
2.2011E-3,8.1819E+0,-5.5427E-3,
2.2036E-3,8.9819E+0,-1.5427E-3,
2.2061E-3,8.1819E+0,-3.9427E-3,
2.2086E-3,8.9819E+0,-1.5427E-3,
2.21111E-3,7.7819E+0,-4.7427E-3,
2.21361E-3,8.9819E+0,-1.5427E-3,
2.21611E-3,7.7819E+0,-5.5427E-3,
2.21861E-3,8.9819E+0,-3.1427E-3,
2.22111E-3,7.7819E+0,-6.3427E-3,
2.22361E-3,8.5819E+0,-3.1427E-3,
2.22611E-3,7.3819E+0,-5.5427E-3,
2.22861E-3,8.5819E+0,-3.1427E-3,
2.23112E-3,7.3819E+0,-5.5427E-3,
2.23362E-3,8.5819E+0,-2.3427E-3,
2.23612E-3,7.3819E+0,-5.5427E-3,
2.23862E-3,8.1819E+0,-3.1427E-3,
2.24112E-3,6.9819E+0,-6.3427E-3,
2.24362E-3,8.1819E+0,-3.9427E-3,
2.24612E-3,6.9819E+0,-7.1427E-3,
2.24862E-3,8.1819E+0,-4.7427E-3,
2.25113E-3,6.9819E+0,-7.9427E-3,
2.25363E-3,7.7819E+0,-5.5427E-3,
2.25613E-3,6.5819E+0,-7.1427E-3,
2.25863E-3,7.7819E+0,-4.7427E-3,
2.26113E-3,6.5819E+0,-7.9427E-3,
2.26363E-3,7.3819E+0,-5.5427E-3,
2.26613E-3,6.1819E+0,-1.03427E-2,
2.26863E-3,7.3819E+0,-6.3427E-3,
2.27114E-3,6.1819E+0,-1.11427E-2,
2.27364E-3,6.9819E+0,-7.9427E-3,
2.27614E-3,5.7819E+0,-1.11427E-2,
2.27864E-3,6.9819E+0,-8.7427E-3,
2.28114E-3,5.7819E+0,-1.03427E-2,
2.28364E-3,6.9819E+0,-7.1427E-3,
2.28614E-3,5.3819E+0,-1.19427E-2,
2.28864E-3,6.5819E+0,-7.9427E-3,
2.29115E-3,5.3819E+0,-1.19427E-2,
2.29365E-3,6.1819E+0,-8.7427E-3,
2.29615E-3,4.9819E+0,-1.27427E-2,
2.29865E-3,6.1819E+0,-1.03427E-2,
2.30115E-3,4.9819E+0,-1.35427E-2,
2.30365E-3,5.7819E+0,-1.11427E-2,
2.30615E-3,4.5819E+0,-1.43427E-2,
2.30865E-3,5.7819E+0,-1.11427E-2,
2.31116E-3,4.5819E+0,-1.35427E-2,
2.31366E-3,5.3819E+0,-1.11427E-2,
2.31616E-3,4.1819E+0,-1.43427E-2,
2.31866E-3,5.3819E+0,-1.19427E-2,
2.32116E-3,4.1819E+0,-1.67427E-2,
2.32366E-3,4.9819E+0,-1.27427E-2,
2.32616E-3,3.7819E+0,-1.67427E-2,
2.32866E-3,4.9819E+0,-1.35427E-2,
2.33117E-3,3.3819E+0,-1.67427E-2,
2.33367E-3,4.5819E+0,-1.43427E-2,
2.33617E-3,3.3819E+0,-1.59427E-2,
2.33867E-3,4.5819E+0,-1.35427E-2,
2.34117E-3,2.9819E+0,-1.83427E-2,
2.34367E-3,4.1819E+0,-1.43427E-2,
2.34617E-3,2.9819E+0,-1.91427E-2,
2.34867E-3,4.1819E+0,-1.67427E-2,
2.35118E-3,2.5819E+0,-2.07427E-2,
2.35368E-3,3.7819E+0,-1.83427E-2,
2.35618E-3,2.5819E+0,-2.07427E-2,
2.35868E-3,3.7819E+0,-1.83427E-2,
2.36118E-3,2.1819E+0,-1.99427E-2,
2.36368E-3,3.3819E+0,-1.75427E-2,
2.36618E-3,1.7819E+0,-2.07427E-2,
2.36868E-3,2.9819E+0,-1.83427E-2,
2.37119E-3,1.7819E+0,-2.31427E-2,
2.37369E-3,2.5819E+0,-1.91427E-2,
2.37619E-3,1.3819E+0,-2.39427E-2,
2.37869E-3,2.5819E+0,-2.07427E-2,
2.38119E-3,9.819E-1,-2.39427E-2,
2.38369E-3,2.5819E+0,-2.07427E-2,
2.38619E-3,9.819E-1,-2.23427E-2,
2.38869E-3,2.1819E+0,-1.99427E-2,
2.3912E-3,5.819E-1,-2.31427E-2,
2.3937E-3,1.7819E+0,-1.99427E-2,
2.3962E-3,5.819E-1,-2.47427E-2,
2.3987E-3,1.3819E+0,-2.07427E-2,
2.4012E-3,1.819E-1,-2.55427E-2,
2.4037E-3,1.3819E+0,-2.31427E-2,
2.4062E-3,-2.181E-1,-2.55427E-2,
2.4087E-3,9.819E-1,-2.31427E-2,
2.41121E-3,-6.181E-1,-2.63427E-2,
2.41371E-3,9.819E-1,-2.23427E-2,
2.41621E-3,-6.181E-1,-2.47427E-2,
2.41871E-3,5.819E-1,-2.23427E-2,
2.42121E-3,-6.181E-1,-2.47427E-2,
2.42371E-3,5.819E-1,-2.23427E-2,
2.42621E-3,-1.0181E+0,-2.71427E-2,
2.42871E-3,1.819E-1,-2.39427E-2,
2.43122E-3,-1.4181E+0,-2.71427E-2,
2.43372E-3,-2.181E-1,-2.47427E-2,
2.43622E-3,-1.4181E+0,-2.71427E-2,
2.43872E-3,-2.181E-1,-2.39427E-2,
2.44122E-3,-1.8181E+0,-2.55427E-2,
2.44372E-3,-6.181E-1,-2.31427E-2,
2.44622E-3,-1.8181E+0,-2.55427E-2,
2.44872E-3,-6.181E-1,-2.39427E-2,
2.45123E-3,-2.2181E+0,-2.71427E-2,
2.45373E-3,-1.0181E+0,-2.39427E-2,
2.45623E-3,-2.2181E+0,-2.79427E-2,
2.45873E-3,-1.4181E+0,-2.47427E-2,
2.46123E-3,-2.6181E+0,-2.71427E-2,
2.46373E-3,-1.8181E+0,-2.47427E-2,
2.46623E-3,-3.0181E+0,-2.63427E-2,
2.46873E-3,-1.8181E+0,-2.31427E-2,
2.47124E-3,-3.4181E+0,-2.55427E-2,
2.47374E-3,-1.8181E+0,-2.31427E-2,
2.47624E-3,-3.4181E+0,-2.63427E-2,
2.47874E-3,-2.2181E+0,-2.39427E-2,
2.48124E-3,-3.8181E+0,-2.71427E-2,
2.48374E-3,-2.6181E+0,-2.47427E-2,
2.48624E-3,-3.8181E+0,-2.63427E-2,
2.48874E-3,-2.6181E+0,-2.39427E-2,
2.49125E-3,-4.2181E+0,-2.63427E-2,
2.49375E-3,-3.0181E+0,-2.23427E-2,
2.49625E-3,-4.2181E+0,-2.47427E-2,
2.49875E-3,-3.0181E+0,-2.23427E-2,
2.50125E-3,-4.6181E+0,-2.55427E-2,
2.50375E-3,-3.4181E+0,-2.31427E-2,
2.50625E-3,-4.6181E+0,-2.55427E-2,
2.50875E-3,-3.4181E+0,-2.39427E-2,
2.51126E-3,-5.0181E+0,-2.55427E-2,
