Time,CH A,CH B,
2.51376E-3,-3.8181E+0,-2.31427E-2,
2.51626E-3,-5.4181E+0,-2.47427E-2,
2.51876E-3,-3.8181E+0,-2.07427E-2,
2.52126E-3,-5.4181E+0,-2.31427E-2,
2.52376E-3,-4.2181E+0,-2.07427E-2,
2.52626E-3,-5.4181E+0,-2.23427E-2,
2.52876E-3,-4.6181E+0,-2.07427E-2,
2.53127E-3,-5.8181E+0,-2.31427E-2,
2.53377E-3,-4.6181E+0,-2.07427E-2,
2.53627E-3,-6.2181E+0,-2.39427E-2,
2.53877E-3,-5.0181E+0,-2.15427E-2,
2.54127E-3,-6.2181E+0,-2.31427E-2,
2.54377E-3,-5.0181E+0,-1.91427E-2,
2.54627E-3,-6.2181E+0,-2.07427E-2,
2.54877E-3,-5.0181E+0,-1.83427E-2,
2.55128E-3,-6.6181E+0,-2.07427E-2,
2.55378E-3,-5.4181E+0,-1.75427E-2,
2.55628E-3,-6.6181E+0,-2.15427E-2,
2.55878E-3,-5.8181E+0,-1.75427E-2,
2.56128E-3,-7.0181E+0,-2.07427E-2,
2.56378E-3,-5.8181E+0,-1.83427E-2,
2.56628E-3,-7.0181E+0,-2.15427E-2,
2.56878E-3,-5.8181E+0,-1.75427E-2,
2.57129E-3,-7.0181E+0,-1.91427E-2,
2.57379E-3,-6.2181E+0,-1.51427E-2,
2.57629E-3,-7.4181E+0,-1.75427E-2,
2.57879E-3,-6.2181E+0,-1.51427E-2,
2.58129E-3,-7.4181E+0,-1.75427E-2,
2.58379E-3,-6.2181E+0,-1.51427E-2,
2.58629E-3,-7.4181E+0,-1.83427E-2,
2.58879E-3,-6.6181E+0,-1.51427E-2,
2.5913E-3,-7.4181E+0,-1.75427E-2,
2.5938E-3,-6.6181E+0,-1.51427E-2,
2.5963E-3,-7.8181E+0,-1.67427E-2,
2.5988E-3,-6.6181E+0,-1.27427E-2,
2.6013E-3,-7.8181E+0,-1.43427E-2,
2.6038E-3,-7.0181E+0,-1.11427E-2,
2.6063E-3,-7.8181E+0,-1.35427E-2,
2.6088E-3,-7.0181E+0,-1.11427E-2,
2.61131E-3,-7.8181E+0,-1.43427E-2,
2.61381E-3,-7.0181E+0,-1.19427E-2,
2.61631E-3,-7.8181E+0,-1.43427E-2,
2.61881E-3,-7.0181E+0,-1.11427E-2,
2.62131E-3,-8.2181E+0,-1.35427E-2,
2.62381E-3,-7.0181E+0,-1.03427E-2,
2.62631E-3,-8.2181E+0,-1.19427E-2,
2.62881E-3,-7.0181E+0,-8.7427E-3,
2.63132E-3,-8.2181E+0,-1.19427E-2,
2.63382E-3,-7.0181E+0,-9.5427E-3,
2.63632E-3,-8.2181E+0,-1.27427E-2,
2.63882E-3,-7.0181E+0,-1.03427E-2,
2.64132E-3,-8.2181E+0,-1.27427E-2,
2.64382E-3,-7.4181E+0,-1.03427E-2,
2.64632E-3,-8.2181E+0,-1.19427E-2,
2.64882E-3,-7.4181E+0,-8.7427E-3,
2.65133E-3,-8.2181E+0,-1.03427E-2,
2.65383E-3,-7.4181E+0,-7.9427E-3,
2.65633E-3,-8.6181E+0,-9.5427E-3,
2.65883E-3,-7.4181E+0,-6.3427E-3,
2.66133E-3,-8.6181E+0,-9.5427E-3,
2.66383E-3,-7.4181E+0,-7.1427E-3,
2.66633E-3,-8.2181E+0,-9.5427E-3,
2.66883E-3,-7.4181E+0,-7.1427E-3,
2.67134E-3,-8.6181E+0,-9.5427E-3,
2.67384E-3,-7.4181E+0,-5.5427E-3,
2.67634E-3,-8.6181E+0,-7.1427E-3,
2.67884E-3,-7.4181E+0,-4.7427E-3,
2.68134E-3,-8.2181E+0,-7.1427E-3,
2.68384E-3,-7.4181E+0,-4.7427E-3,
2.68634E-3,-8.6181E+0,-7.1427E-3,
2.68884E-3,-7.4181E+0,-4.7427E-3,
2.69135E-3,-8.6181E+0,-7.9427E-3,
2.69385E-3,-7.4181E+0,-5.5427E-3,
2.69635E-3,-8.6181E+0,-7.9427E-3,
2.69885E-3,-7.4181E+0,-4.7427E-3,
2.70135E-3,-8.6181E+0,-7.1427E-3,
2.70385E-3,-7.4181E+0,-2.3427E-3,
2.70635E-3,-8.6181E+0,-5.5427E-3,
2.70885E-3,-7.4181E+0,-2.3427E-3,
2.71136E-3,-8.6181E+0,-5.5427E-3,
2.71386E-3,-7.4181E+0,-3.1427E-3,
2.71636E-3,-8.6181E+0,-7.1427E-3,
2.71886E-3,-7.4181E+0,-3.9427E-3,
2.72136E-3,-8.2181E+0,-7.1427E-3,
2.72386E-3,-7.4181E+0,-3.9427E-3,
2.72636E-3,-8.2181E+0,-6.3427E-3,
2.72886E-3,-7.4181E+0,-2.3427E-3,
2.73137E-3,-8.2181E+0,-4.7427E-3,
2.73387E-3,-7.4181E+0,-2.3427E-3,
2.73637E-3,-8.2181E+0,-5.5427E-3,
2.73887E-3,-7.4181E+0,-3.1427E-3,
2.74137E-3,-8.2181E+0,-6.3427E-3,
2.74387E-3,-7.4181E+0,-3.1427E-3,
2.74637E-3,-8.2181E+0,-7.1427E-3,
2.74887E-3,-7.4181E+0,-4.7427E-3,
2.75138E-3,-8.2181E+0,-6.3427E-3,
2.75388E-3,-7.4181E+0,-3.9427E-3,
2.75638E-3,-8.2181E+0,-5.5427E-3,
2.75888E-3,-7.4181E+0,-2.3427E-3,
2.76138E-3,-8.2181E+0,-5.5427E-3,
2.76388E-3,-7.0181E+0,-2.3427E-3,
2.76638E-3,-8.2181E+0,-7.1427E-3,
2.76888E-3,-7.0181E+0,-3.9427E-3,
2.77139E-3,-8.2181E+0,-7.1427E-3,
2.77389E-3,-7.0181E+0,-3.9427E-3,
2.77639E-3,-8.2181E+0,-6.3427E-3,
2.77889E-3,-7.0181E+0,-3.9427E-3,
2.78139E-3,-7.8181E+0,-5.5427E-3,
2.78389E-3,-7.0181E+0,-2.3427E-3,
2.78639E-3,-7.8181E+0,-5.5427E-3,
2.78889E-3,-6.6181E+0,-3.1427E-3,
2.7914E-3,-7.8181E+0,-7.1427E-3,
2.7939E-3,-6.6181E+0,-3.9427E-3,
2.7964E-3,-7.8181E+0,-7.9427E-3,
2.7989E-3,-6.6181E+0,-4.7427E-3,
2.8014E-3,-7.4181E+0,-7.9427E-3,
2.8039E-3,-6.6181E+0,-5.5427E-3,
2.8064E-3,-7.4181E+0,-7.9427E-3,
2.8089E-3,-6.2181E+0,-3.9427E-3,
2.81141E-3,-7.0181E+0,-7.9427E-3,
2.81391E-3,-6.2181E+0,-4.7427E-3,
2.81641E-3,-7.0181E+0,-7.9427E-3,
2.81891E-3,-5.8181E+0,-5.5427E-3,
2.82141E-3,-7.0181E+0,-9.5427E-3,
2.82391E-3,-5.8181E+0,-6.3427E-3,
2.82641E-3,-6.6181E+0,-8.7427E-3,
2.82891E-3,-5.8181E+0,-6.3427E-3,
2.83142E-3,-6.6181E+0,-1.03427E-2,
2.83392E-3,-5.4181E+0,-6.3427E-3,
2.83642E-3,-6.6181E+0,-9.5427E-3,
2.83892E-3,-5.4181E+0,-6.3427E-3,
2.84142E-3,-6.2181E+0,-9.5427E-3,
2.84392E-3,-5.0181E+0,-7.1427E-3,
2.84642E-3,-6.2181E+0,-1.11427E-2,
2.84892E-3,-5.0181E+0,-7.9427E-3,
2.85143E-3,-5.8181E+0,-1.19427E-2,
2.85393E-3,-4.6181E+0,-9.5427E-3,
2.85643E-3,-5.8181E+0,-1.27427E-2,
2.85893E-3,-4.6181E+0,-1.03427E-2,
2.86143E-3,-5.4181E+0,-1.19427E-2,
2.86393E-3,-4.6181E+0,-9.5427E-3,
2.86643E-3,-5.0181E+0,-1.27427E-2,
2.86893E-3,-4.2181E+0,-9.5427E-3,
2.87144E-3,-5.0181E+0,-1.43427E-2,
2.87394E-3,-4.2181E+0,-1.11427E-2,
2.87644E-3,-4.6181E+0,-1.51427E-2,
2.87894E-3,-3.8181E+0,-1.27427E-2,
2.88144E-3,-4.6181E+0,-1.59427E-2,
2.88394E-3,-3.4181E+0,-1.27427E-2,
2.88644E-3,-4.6181E+0,-1.43427E-2,
2.88894E-3,-3.4181E+0,-1.19427E-2,
2.89145E-3,-4.2181E+0,-1.51427E-2,
2.89395E-3,-3.0181E+0,-1.19427E-2,
2.89645E-3,-4.2181E+0,-1.59427E-2,
2.89895E-3,-3.0181E+0,-1.27427E-2,
2.90145E-3,-3.8181E+0,-1.75427E-2,
2.90395E-3,-2.6181E+0,-1.43427E-2,
2.90645E-3,-3.4181E+0,-1.83427E-2,
2.90895E-3,-2.2181E+0,-1.59427E-2,
2.91146E-3,-3.4181E+0,-1.83427E-2,
2.91396E-3,-2.2181E+0,-1.51427E-2,
2.91646E-3,-3.0181E+0,-1.83427E-2,
2.91896E-3,-1.8181E+0,-1.51427E-2,
2.92146E-3,-2.6181E+0,-1.99427E-2,
2.92396E-3,-1.4181E+0,-1.59427E-2,
2.92646E-3,-2.6181E+0,-2.07427E-2,
2.92896E-3,-1.4181E+0,-1.75427E-2,
2.93147E-3,-2.2181E+0,-2.15427E-2,
2.93397E-3,-1.4181E+0,-1.83427E-2,
2.93647E-3,-1.8181E+0,-2.23427E-2,
2.93897E-3,-1.0181E+0,-1.83427E-2,
2.94147E-3,-1.8181E+0,-2.07427E-2,
2.94397E-3,-6.181E-1,-1.83427E-2,
2.94647E-3,-1.4181E+0,-2.15427E-2,
2.94897E-3,-6.181E-1,-1.83427E-2,
2.95148E-3,-1.4181E+0,-2.31427E-2,
2.95398E-3,-2.181E-1,-1.91427E-2,
2.95648E-3,-1.0181E+0,-2.39427E-2,
2.95898E-3,-2.181E-1,-2.07427E-2,
2.96148E-3,-1.0181E+0,-2.39427E-2,
2.96398E-3,1.819E-1,-2.15427E-2,
2.96648E-3,-6.181E-1,-2.23427E-2,
2.96898E-3,5.819E-1,-1.99427E-2,
2.97149E-3,-2.181E-1,-2.39427E-2,
2.97399E-3,5.819E-1,-2.07427E-2,
2.97649E-3,-2.181E-1,-2.55427E-2,
2.97899E-3,9.819E-1,-2.15427E-2,
2.98149E-3,1.819E-1,-2.55427E-2,
2.98399E-3,9.819E-1,-2.39427E-2,
2.98649E-3,1.819E-1,-2.55427E-2,
2.98899E-3,1.3819E+0,-2.31427E-2,
2.9915E-3,5.819E-1,-2.55427E-2,
2.994E-3,1.7819E+0,-2.23427E-2,
2.9965E-3,9.819E-1,-2.55427E-2,
2.999E-3,1.7819E+0,-2.31427E-2,
3.0015E-3,9.819E-1,-2.55427E-2,
3.004E-3,2.1819E+0,-2.31427E-2,
3.0065E-3,1.3819E+0,-2.79427E-2,
3.009E-3,2.5819E+0,-2.39427E-2,
3.01151E-3,1.7819E+0,-2.79427E-2,
3.01401E-3,2.5819E+0,-2.55427E-2,
3.01651E-3,1.7819E+0,-2.71427E-2,
3.01901E-3,2.9819E+0,-2.39427E-2,
3.02151E-3,1.7819E+0,-2.63427E-2,
3.02401E-3,2.9819E+0,-2.39427E-2,
3.02651E-3,2.1819E+0,-2.63427E-2,
3.02901E-3,3.3819E+0,-2.39427E-2,
3.03152E-3,2.5819E+0,-2.71427E-2,
3.03402E-3,3.7819E+0,-2.39427E-2,
3.03652E-3,2.5819E+0,-2.71427E-2,
3.03902E-3,3.7819E+0,-2.55427E-2,
3.04152E-3,2.9819E+0,-2.79427E-2,
3.04402E-3,4.1819E+0,-2.47427E-2,
3.04652E-3,3.3819E+0,-2.71427E-2,
3.04902E-3,4.1819E+0,-2.47427E-2,
3.05153E-3,3.3819E+0,-2.55427E-2,
3.05403E-3,4.5819E+0,-2.31427E-2,
3.05653E-3,3.7819E+0,-2.63427E-2,
3.05903E-3,4.9819E+0,-2.39427E-2,
3.06153E-3,3.7819E+0,-2.63427E-2,
3.06403E-3,4.9819E+0,-2.39427E-2,
3.06653E-3,4.1819E+0,-2.63427E-2,
3.06903E-3,4.9819E+0,-2.31427E-2,
3.07154E-3,4.5819E+0,-2.47427E-2,
3.07404E-3,5.3819E+0,-2.23427E-2,
3.07654E-3,4.5819E+0,-2.47427E-2,
3.07904E-3,5.7819E+0,-2.15427E-2,
3.08154E-3,4.5819E+0,-2.47427E-2,
3.08404E-3,5.7819E+0,-2.15427E-2,
3.08654E-3,4.9819E+0,-2.47427E-2,
3.08904E-3,5.7819E+0,-2.31427E-2,
3.09155E-3,4.9819E+0,-2.47427E-2,
3.09405E-3,6.1819E+0,-2.23427E-2,
3.09655E-3,5.3819E+0,-2.39427E-2,
3.09905E-3,6.5819E+0,-1.99427E-2,
3.10155E-3,5.3819E+0,-2.23427E-2,
3.10405E-3,6.5819E+0,-1.99427E-2,
3.10655E-3,5.7819E+0,-2.23427E-2,
3.10905E-3,6.9819E+0,-1.99427E-2,
3.11156E-3,5.7819E+0,-2.31427E-2,
3.11406E-3,6.9819E+0,-1.99427E-2,
3.11656E-3,6.1819E+0,-2.31427E-2,
3.11906E-3,7.3819E+0,-1.99427E-2,
3.12156E-3,6.1819E+0,-2.23427E-2,
3.12406E-3,7.3819E+0,-1.75427E-2,
3.12656E-3,6.5819E+0,-1.91427E-2,
3.12906E-3,7.3819E+0,-1.67427E-2,
3.13157E-3,6.5819E+0,-1.91427E-2,
3.13407E-3,7.7819E+0,-1.67427E-2,
3.13657E-3,6.9819E+0,-1.99427E-2,
3.13907E-3,8.1819E+0,-1.67427E-2,
3.14157E-3,6.9819E+0,-2.07427E-2,
3.14407E-3,8.1819E+0,-1.67427E-2,
3.14657E-3,6.9819E+0,-1.91427E-2,
3.14907E-3,8.1819E+0,-1.59427E-2,
3.15158E-3,7.3819E+0,-1.75427E-2,
3.15408E-3,8.5819E+0,-1.43427E-2,
3.15658E-3,7.3819E+0,-1.67427E-2,
3.15908E-3,8.5819E+0,-1.43427E-2,
3.16158E-3,7.7819E+0,-1.67427E-2,
3.16408E-3,8.5819E+0,-1.35427E-2,
3.16658E-3,7.7819E+0,-1.59427E-2,
3.16908E-3,8.9819E+0,-1.35427E-2,
3.17159E-3,7.7819E+0,-1.59427E-2,
3.17409E-3,8.9819E+0,-1.27427E-2,
3.17659E-3,8.1819E+0,-1.35427E-2,
3.17909E-3,8.9819E+0,-1.11427E-2,
3.18159E-3,8.1819E+0,-1.27427E-2,
3.18409E-3,8.9819E+0,-9.5427E-3,
3.18659E-3,8.1819E+0,-1.35427E-2,
3.18909E-3,9.3819E+0,-1.03427E-2,
3.1916E-3,8.1819E+0,-1.27427E-2,
3.1941E-3,9.3819E+0,-1.03427E-2,
3.1966E-3,8.1819E+0,-1.27427E-2,
3.1991E-3,9.3819E+0,-9.5427E-3,
3.2016E-3,8.1819E+0,-1.11427E-2,
3.2041E-3,9.3819E+0,-7.1427E-3,
3.2066E-3,8.5819E+0,-9.5427E-3,
3.2091E-3,9.3819E+0,-7.1427E-3,
3.21161E-3,8.5819E+0,-9.5427E-3,
3.21411E-3,9.3819E+0,-7.1427E-3,
3.21661E-3,8.5819E+0,-1.03427E-2,
3.21911E-3,9.3819E+0,-7.9427E-3,
3.22161E-3,8.5819E+0,-1.03427E-2,
3.22411E-3,9.7819E+0,-7.9427E-3,
3.22661E-3,8.5819E+0,-1.03427E-2,
3.22911E-3,9.7819E+0,-5.5427E-3,
3.23162E-3,8.5819E+0,-7.9427E-3,
3.23412E-3,9.7819E+0,-5.5427E-3,
3.23662E-3,8.9819E+0,-7.9427E-3,
3.23912E-3,9.7819E+0,-4.7427E-3,
3.24162E-3,8.5819E+0,-7.9427E-3,
3.24412E-3,9.7819E+0,-5.5427E-3,
3.24662E-3,8.5819E+0,-7.9427E-3,
3.24912E-3,9.7819E+0,-5.5427E-3,
3.25163E-3,8.9819E+0,-7.9427E-3,
3.25413E-3,9.7819E+0,-5.5427E-3,
3.25663E-3,8.5819E+0,-7.1427E-3,
3.25913E-3,9.7819E+0,-3.9427E-3,
3.26163E-3,8.5819E+0,-6.3427E-3,
3.26413E-3,9.7819E+0,-3.9427E-3,
3.26663E-3,8.5819E+0,-6.3427E-3,
3.26913E-3,9.7819E+0,-3.1427E-3,
3.27164E-3,8.5819E+0,-7.1427E-3,
3.27414E-3,9.7819E+0,-3.9427E-3,
3.27664E-3,8.1819E+0,-6.3427E-3,
3.27914E-3,9.3819E+0,-3.9427E-3,
3.28164E-3,8.5819E+0,-5.5427E-3,
3.28414E-3,9.3819E+0,-2.3427E-3,
3.28664E-3,8.5819E+0,-4.7427E-3,
3.28914E-3,9.3819E+0,-2.3427E-3,
3.29165E-3,8.1819E+0,-5.5427E-3,
3.29415E-3,9.3819E+0,-2.3427E-3,
3.29665E-3,8.1819E+0,-5.5427E-3,
3.29915E-3,9.3819E+0,-3.9427E-3,
3.30165E-3,8.1819E+0,-5.5427E-3,
3.30415E-3,9.3819E+0,-3.9427E-3,
3.30665E-3,8.1819E+0,-6.3427E-3,
3.30915E-3,8.9819E+0,-2.3427E-3,
3.31166E-3,7.7819E+0,-5.5427E-3,
3.31416E-3,8.9819E+0,-2.3427E-3,
3.31666E-3,7.7819E+0,-7.1427E-3,
3.31916E-3,8.5819E+0,-3.9427E-3,
3.32166E-3,7.3819E+0,-7.9427E-3,
3.32416E-3,8.5819E+0,-4.7427E-3,
3.32666E-3,7.3819E+0,-7.9427E-3,
3.32916E-3,8.5819E+0,-5.5427E-3,
3.33167E-3,7.3819E+0,-8.7427E-3,
3.33417E-3,8.1819E+0,-5.5427E-3,
3.33667E-3,6.9819E+0,-7.1427E-3,
3.33917E-3,8.1819E+0,-4.7427E-3,
3.34167E-3,6.5819E+0,-7.9427E-3,
3.34417E-3,8.1819E+0,-5.5427E-3,
3.34667E-3,6.5819E+0,-8.7427E-3,
3.34917E-3,7.7819E+0,-6.3427E-3,
3.35168E-3,6.5819E+0,-8.7427E-3,
3.35418E-3,7.7819E+0,-7.1427E-3,
3.35668E-3,6.1819E+0,-1.03427E-2,
3.35918E-3,7.3819E+0,-7.1427E-3,
3.36168E-3,5.7819E+0,-8.7427E-3,
3.36418E-3,7.3819E+0,-6.3427E-3,
3.36668E-3,5.7819E+0,-1.03427E-2,
3.36918E-3,7.3819E+0,-6.3427E-3,
3.37169E-3,5.7819E+0,-1.11427E-2,
3.37419E-3,6.9819E+0,-7.9427E-3,
3.37669E-3,5.3819E+0,-1.19427E-2,
3.37919E-3,6.9819E+0,-9.5427E-3,
3.38169E-3,5.3819E+0,-1.27427E-2,
3.38419E-3,6.5819E+0,-9.5427E-3,
3.38669E-3,4.9819E+0,-1.19427E-2,
3.38919E-3,6.1819E+0,-9.5427E-3,
3.3917E-3,4.9819E+0,-1.19427E-2,
3.3942E-3,6.1819E+0,-9.5427E-3,
3.3967E-3,4.9819E+0,-1.35427E-2,
3.3992E-3,5.7819E+0,-1.03427E-2,
3.4017E-3,4.5819E+0,-1.51427E-2,
3.4042E-3,5.7819E+0,-1.19427E-2,
3.4067E-3,4.5819E+0,-1.51427E-2,
3.4092E-3,5.3819E+0,-1.27427E-2,
3.41171E-3,4.1819E+0,-1.59427E-2,
3.41421E-3,5.3819E+0,-1.27427E-2,
3.41671E-3,3.7819E+0,-1.67427E-2,
3.41921E-3,4.9819E+0,-1.35427E-2,
3.42171E-3,3.7819E+0,-1.75427E-2,
3.42421E-3,4.9819E+0,-1.43427E-2,
3.42671E-3,3.3819E+0,-1.83427E-2,
3.42921E-3,4.5819E+0,-1.43427E-2,
3.43172E-3,3.3819E+0,-1.91427E-2,
3.43422E-3,4.1819E+0,-1.59427E-2,
3.43672E-3,2.9819E+0,-1.91427E-2,
3.43922E-3,4.1819E+0,-1.59427E-2,
3.44172E-3,2.9819E+0,-1.91427E-2,
3.44422E-3,4.1819E+0,-1.67427E-2,
3.44672E-3,2.5819E+0,-1.91427E-2,
3.44922E-3,3.7819E+0,-1.67427E-2,
3.45173E-3,2.1819E+0,-2.07427E-2,
3.45423E-3,3.3819E+0,-1.75427E-2,
3.45673E-3,2.1819E+0,-2.23427E-2,
3.45923E-3,3.3819E+0,-1.91427E-2,
3.46173E-3,1.7819E+0,-2.31427E-2,
3.46423E-3,2.9819E+0,-1.99427E-2,
3.46673E-3,1.3819E+0,-2.15427E-2,
3.46923E-3,2.9819E+0,-1.91427E-2,
3.47174E-3,1.3819E+0,-2.23427E-2,
3.47424E-3,2.1819E+0,-1.99427E-2,
3.47674E-3,9.819E-1,-2.39427E-2,
3.47924E-3,2.1819E+0,-2.07427E-2,
3.48174E-3,5.819E-1,-2.47427E-2,
3.48424E-3,1.7819E+0,-2.15427E-2,
3.48674E-3,5.819E-1,-2.55427E-2,
3.48924E-3,1.7819E+0,-2.23427E-2,
3.49175E-3,5.819E-1,-2.47427E-2,
3.49425E-3,1.7819E+0,-2.15427E-2,
3.49675E-3,1.819E-1,-2.47427E-2,
3.49925E-3,1.3819E+0,-2.15427E-2,
3.50175E-3,-2.181E-1,-2.47427E-2,
3.50425E-3,9.819E-1,-2.23427E-2,
3.50675E-3,-2.181E-1,-2.63427E-2,
3.50925E-3,5.819E-1,-2.31427E-2,
3.51176E-3,-6.181E-1,-2.63427E-2,
3.51426E-3,5.819E-1,-2.47427E-2,
3.51676E-3,-1.0181E+0,-2.71427E-2,
3.51926E-3,1.819E-1,-2.31427E-2,
3.52176E-3,-1.0181E+0,-2.55427E-2,
3.52426E-3,-2.181E-1,-2.31427E-2,
3.52676E-3,-1.4181E+0,-2.55427E-2,
3.52926E-3,-2.181E-1,-2.31427E-2,
3.53177E-3,-1.4181E+0,-2.71427E-2,
3.53427E-3,-2.181E-1,-2.39427E-2,
3.53677E-3,-1.8181E+0,-2.71427E-2,
3.53927E-3,-6.181E-1,-2.47427E-2,
3.54177E-3,-1.8181E+0,-2.79427E-2,
3.54427E-3,-1.0181E+0,-2.39427E-2,
3.54677E-3,-2.2181E+0,-2.63427E-2,
3.54927E-3,-1.0181E+0,-2.39427E-2,
3.55178E-3,-2.6181E+0,-2.63427E-2,
3.55428E-3,-1.4181E+0,-2.39427E-2,
3.55678E-3,-2.6181E+0,-2.71427E-2,
3.55928E-3,-1.8181E+0,-2.39427E-2,
3.56178E-3,-3.0181E+0,-2.79427E-2,
3.56428E-3,-1.8181E+0,-2.55427E-2,
3.56678E-3,-3.4181E+0,-2.79427E-2,
3.56928E-3,-2.2181E+0,-2.47427E-2,
3.57179E-3,-3.4181E+0,-2.63427E-2,
3.57429E-3,-2.2181E+0,-2.31427E-2,
3.57679E-3,-3.8181E+0,-2.55427E-2,
3.57929E-3,-2.6181E+0,-2.23427E-2,
3.58179E-3,-3.8181E+0,-2.63427E-2,
3.58429E-3,-2.6181E+0,-2.31427E-2,
3.58679E-3,-4.2181E+0,-2.63427E-2,
3.58929E-3,-3.0181E+0,-2.39427E-2,
3.5918E-3,-4.6181E+0,-2.63427E-2,
3.5943E-3,-3.4181E+0,-2.39427E-2,
3.5968E-3,-4.6181E+0,-2.71427E-2,
3.5993E-3,-3.4181E+0,-2.23427E-2,
3.6018E-3,-4.6181E+0,-2.47427E-2,
3.6043E-3,-3.4181E+0,-2.23427E-2,
3.6068E-3,-5.0181E+0,-2.55427E-2,
3.6093E-3,-3.8181E+0,-2.23427E-2,
3.61181E-3,-5.4181E+0,-2.55427E-2,
3.61431E-3,-4.2181E+0,-2.23427E-2,
3.61681E-3,-5.4181E+0,-2.47427E-2,
3.61931E-3,-4.2181E+0,-2.23427E-2,
3.62181E-3,-5.8181E+0,-2.47427E-2,
3.62431E-3,-4.6181E+0,-2.07427E-2,
3.62681E-3,-5.8181E+0,-2.31427E-2,
3.62931E-3,-4.6181E+0,-2.07427E-2,
3.63182E-3,-6.2181E+0,-2.31427E-2,
3.63432E-3,-5.0181E+0,-1.99427E-2,
3.63682E-3,-6.2181E+0,-2.31427E-2,
3.63932E-3,-5.0181E+0,-2.07427E-2,
3.64182E-3,-6.6181E+0,-2.23427E-2,
3.64432E-3,-5.4181E+0,-1.99427E-2,
3.64682E-3,-6.6181E+0,-2.31427E-2,
3.64932E-3,-5.4181E+0,-1.99427E-2,
3.65183E-3,-7.0181E+0,-2.15427E-2,
3.65433E-3,-5.4181E+0,-1.83427E-2,
3.65683E-3,-7.0181E+0,-2.07427E-2,
3.65933E-3,-5.8181E+0,-1.75427E-2,
3.66183E-3,-7.0181E+0,-1.99427E-2,
3.66433E-3,-5.8181E+0,-1.67427E-2,
3.66683E-3,-7.0181E+0,-1.99427E-2,
3.66933E-3,-6.2181E+0,-1.75427E-2,
3.67184E-3,-7.0181E+0,-1.91427E-2,
3.67434E-3,-6.2181E+0,-1.67427E-2,
3.67684E-3,-7.4181E+0,-1.91427E-2,
3.67934E-3,-6.2181E+0,-1.51427E-2,
3.68184E-3,-7.4181E+0,-1.75427E-2,
3.68434E-3,-6.6181E+0,-1.51427E-2,
3.68684E-3,-7.8181E+0,-1.75427E-2,
3.68934E-3,-6.6181E+0,-1.43427E-2,
3.69185E-3,-7.8181E+0,-1.67427E-2,
3.69435E-3,-7.0181E+0,-1.43427E-2,
3.69685E-3,-7.8181E+0,-1.59427E-2,
3.69935E-3,-6.6181E+0,-1.35427E-2,
3.70185E-3,-7.8181E+0,-1.59427E-2,
3.70435E-3,-7.0181E+0,-1.19427E-2,
3.70685E-3,-8.2181E+0,-1.35427E-2,
3.70935E-3,-7.0181E+0,-1.11427E-2,
3.71186E-3,-8.2181E+0,-1.35427E-2,
3.71436E-3,-7.0181E+0,-1.11427E-2,
3.71686E-3,-8.2181E+0,-1.43427E-2,
3.71936E-3,-7.0181E+0,-1.19427E-2,
3.72186E-3,-8.2181E+0,-1.43427E-2,
3.72436E-3,-7.0181E+0,-1.11427E-2,
3.72686E-3,-8.2181E+0,-1.27427E-2,
3.72936E-3,-7.0181E+0,-9.5427E-3,
3.73187E-3,-8.2181E+0,-1.11427E-2,
3.73437E-3,-7.4181E+0,-8.7427E-3,
3.73687E-3,-8.2181E+0,-1.03427E-2,
3.73937E-3,-7.0181E+0,-7.9427E-3,
3.74187E-3,-8.2181E+0,-1.11427E-2,
3.74437E-3,-7.4181E+0,-8.7427E-3,
3.74687E-3,-8.2181E+0,-1.11427E-2,
