x in Angstrom	y in Volt
4000,00000	-0,15015
4000,20000	-0,08349
4000,40000	-0,12587
4000,60000	-0,08435
4000,80000	-0,08805
4001,00000	-0,07198
4001,20000	-0,12236
4001,40000	-0,12202
4001,60000	-0,08899
4001,80000	-0,01673
4002,00000	0,00215
4002,20000	-0,08000
4002,40000	-0,01384
4002,60000	-0,01141
4002,80000	0,12615
4003,00000	0,25935
4003,20000	9,97920
4003,40000	16,61806
4003,60000	16,85178
4003,80000	16,83767
4004,00000	16,36973
4004,20000	15,38242
4004,40000	14,66622
4004,60000	14,67971
4004,80000	15,03981
4005,00000	15,19965
4005,20000	15,39147
4005,40000	15,20245
4005,60000	15,30532
4005,80000	14,84709
4006,00000	14,09123
4006,20000	13,61722
4006,40000	10,13597
4006,60000	1,75898
4006,80000	1,51441
4007,00000	1,37514
4007,20000	1,29851
4007,40000	1,16730
4007,60000	1,14285
4007,80000	1,10802
4008,00000	1,12778
4008,20000	1,13256
4008,40000	1,13247
4008,60000	1,09555
4008,80000	1,06279
4009,00000	0,97429
4009,20000	0,87022
4009,40000	0,86018
4009,60000	0,21699
4009,80000	-0,13060
4010,00000	-0,10293
4010,20000	-0,11458
4010,40000	-0,13534
4010,60000	-0,16552
4010,80000	-0,15609
4011,00000	-0,17036
4011,20000	-0,18448
4011,40000	-0,13145
4011,60000	-0,17941
4011,80000	-0,16438
4012,00000	-0,16595
4012,20000	-0,23408
4012,40000	-0,20160
4012,60000	-0,20410
4012,80000	-0,24158
4013,00000	-0,27357
4013,20000	-0,23983
4013,40000	-0,20007
4013,60000	-0,20069
4013,80000	-0,20742
4014,00000	-0,22665
4014,20000	-0,20925
4014,40000	-0,24973
4014,60000	-0,25632
4014,80000	-0,25360
4015,00000	-0,24976
4015,20000	-0,25778
4015,40000	-0,23983
4015,60000	-0,25746
4015,80000	-0,21072
4016,00000	-0,24229
4016,20000	-0,25386
4016,40000	-0,28807
4016,60000	-0,27693
4016,80000	-0,25274
4017,00000	-0,25618
4017,20000	-0,28324
4017,40000	-0,29329
4017,60000	-0,25665
4017,80000	-0,25272
4018,00000	-0,22475
4018,20000	-0,24234
4018,40000	-0,23805
4018,60000	-0,28621
4018,80000	-0,25902
4019,00000	-0,22353
4019,20000	-0,21855
4019,40000	-0,25964
4019,60000	-0,24300
4019,80000	-0,24959
4020,00000	-0,20573
4020,20000	-0,22746
4020,40000	-0,21921
4020,60000	-0,23883
4020,80000	-0,27395
4021,00000	-0,24703
4021,20000	-0,25049
4021,40000	-0,25381
4021,60000	-0,22189
4021,80000	-0,25123
4022,00000	-0,25907
4022,20000	-0,26210
4022,40000	-0,20742
4022,60000	-0,22367
4022,80000	-0,21358
4023,00000	-0,21220
4023,20000	-0,18751
4023,40000	-0,25182
4023,60000	-0,22641
4023,80000	-0,17661
4024,00000	-0,23495
4024,20000	-0,23739
4024,40000	-0,21514
4024,60000	-0,19756
4024,80000	-0,25030
4025,00000	-0,23618
4025,20000	-0,23234
4025,40000	-0,24096
4025,60000	-0,24860
4025,80000	-0,22945
4026,00000	-0,24490
4026,20000	-0,29006
4026,40000	-0,24149
4026,60000	-0,23277
4026,80000	-0,28238
4027,00000	-0,21955
4027,20000	-0,24115
4027,40000	-0,23110
4027,60000	-0,19581
4027,80000	-0,24371
4028,00000	-0,24291
4028,20000	-0,16823
4028,40000	-0,22092
4028,60000	-0,23637
4028,80000	-0,18348
4029,00000	-0,25589
4029,20000	-0,21415
4029,40000	-0,20597
4029,60000	-0,17865
4029,80000	-0,16387
4030,00000	-0,19235
4030,20000	-0,12572
4030,40000	-0,12796
4030,60000	-0,14804
4030,80000	-0,10747
4031,00000	-0,12487
4031,20000	-0,13662
4031,40000	-0,09703
4031,60000	-0,10344
4031,80000	-0,08061
4032,00000	-0,05274
4032,20000	-0,04345
4032,40000	-0,05080
4032,60000	0,21855
4032,80000	0,24823
4033,00000	0,36706
4033,20000	0,45241
4033,40000	0,95680
4033,60000	1,21359
4033,80000	1,29267
4034,00000	1,34443
4034,20000	1,52033
4034,40000	10,23960
4034,60000	26,84482
4034,80000	29,12066
4035,00000	28,09835
4035,20000	26,61556
4035,40000	23,37780
4035,60000	22,17661
4035,80000	21,79694
4036,00000	21,74368
4036,20000	22,48380
4036,40000	22,55444
4036,60000	22,25419
4036,80000	21,86874
4037,00000	21,03045
4037,20000	20,50624
4037,40000	19,16712
4037,60000	13,73774
4037,80000	0,90336
4038,00000	0,39791
4038,20000	0,28973
4038,40000	0,21831
4038,60000	0,14932
4038,80000	0,09885
4039,00000	0,07572
4039,20000	0,05668
4039,40000	-0,00190
4039,60000	-0,01777
4039,80000	-0,05804
4040,00000	-0,09193
4040,20000	-0,08847
4040,40000	-0,13700
4040,60000	-0,14919
4040,80000	-0,12749
4041,00000	-0,15003
4041,20000	-0,17742
4041,40000	-0,13809
4041,60000	-0,14159
4041,80000	-0,21675
4042,00000	-0,18886
4042,20000	-0,18704
4042,40000	-0,17315
4042,60000	-0,19903
4042,80000	-0,22831
4043,00000	-0,21978
4043,20000	-0,24907
4043,40000	-0,20543
4043,60000	-0,22722
4043,80000	-0,26139
4044,00000	-0,21315
4044,20000	-0,23580
4044,40000	-0,25874
4044,60000	-0,25670
4044,80000	-0,21928
4045,00000	-0,25746
4045,20000	-0,23547
4045,40000	-0,24101
4045,60000	-0,28731
4045,80000	-0,28399
4046,00000	-0,25888
4046,20000	-0,25902
4046,40000	-0,27381
4046,60000	-0,27523
4046,80000	-0,21703
4047,00000	-0,22850
4047,20000	-0,24253
4047,40000	-0,28271
4047,60000	-0,29329
4047,80000	-0,23466
4048,00000	-0,29698
4048,20000	-0,28864
4048,40000	-0,27518
4048,60000	-0,26921
4048,80000	-0,25855
4049,00000	-0,25414
4049,20000	-0,27205
4049,40000	-0,21201
4049,60000	-0,30480
4049,80000	-0,27485
4050,00000	-0,25675
4050,20000	-0,26902
4050,40000	-0,24271
4050,60000	-0,27227
4050,80000	-0,26136
4051,00000	-0,27413
4051,20000	-0,28552
4051,40000	-0,22338
4051,60000	-0,27022
4051,80000	-0,23864
4052,00000	-0,24433
4052,20000	-0,28336
4052,40000	-0,28619
4052,60000	-0,21882
4052,80000	-0,24711
4053,00000	-0,23969
4053,20000	-0,29135
4053,40000	-0,28501
4053,60000	-0,27078
4053,80000	-0,28605
4054,00000	-0,26112
4054,20000	-0,26543
4054,40000	-0,31355
4054,60000	-0,28561
4054,80000	-0,31302
4055,00000	-0,26992
4055,20000	-0,23969
4055,40000	-0,26122
4055,60000	-0,28733
4055,80000	-0,27928
4056,00000	-0,29087
4056,20000	-0,27518
4056,40000	-0,26705
4056,60000	-0,26351
4056,80000	-0,29972
4057,00000	-0,30814
4057,20000	-0,31905
4057,40000	-0,26772
4057,60000	-0,30054
4057,80000	-0,30670
4058,00000	-0,28140
4058,20000	-0,26653
4058,40000	-0,28399
4058,60000	-0,33608
4058,80000	-0,29207
4059,00000	-0,28081
4059,20000	-0,27260
4059,40000	-0,30618
4059,60000	-0,28324
4059,80000	-0,25304
4060,00000	-0,31517
4060,20000	-0,31209
4060,40000	-0,28446
4060,60000	-0,30948
4060,80000	-0,25132
4061,00000	-0,30082
4061,20000	-0,29609
4061,40000	-0,28963
4061,60000	-0,24793
4061,80000	-0,26892
4062,00000	-0,29767
4062,20000	-0,26418
4062,40000	-0,32120
4062,60000	-0,27346
4062,80000	-0,29923
4063,00000	-0,25010
4063,20000	-0,27514
4063,40000	-0,30704
4063,60000	-0,32861
4063,80000	-0,29537
4064,00000	-0,27451
4064,20000	-0,25835
4064,40000	-0,26801
4064,60000	-0,24256
4064,80000	-0,24797
4065,00000	-0,27026
4065,20000	-0,28930
4065,40000	-0,28848
4065,60000	-0,28772
4065,80000	-0,27031
4066,00000	-0,29379
4066,20000	-0,28992
4066,40000	-0,30723
4066,60000	-0,28305
4066,80000	-0,29947
4067,00000	-0,25387
4067,20000	-0,28848
4067,40000	-0,27580
4067,60000	-0,27691
4067,80000	-0,27141
4068,00000	-0,27595
4068,20000	-0,24800
4068,40000	-0,24969
4068,60000	-0,29872
4068,80000	-0,30431
4069,00000	-0,31359
4069,20000	-0,27566
4069,40000	-0,28891
4069,60000	-0,30943
4069,80000	-0,28384
4070,00000	-0,26251
4070,20000	-0,27035
4070,40000	-0,26586
4070,60000	-0,28011
4070,80000	-0,25022
4071,00000	-0,26394
4071,20000	-0,30728
4071,40000	-0,27313
4071,60000	-0,27715
4071,80000	-0,25428
4072,00000	-0,28121
4072,20000	-0,29931
4072,40000	-0,24457
4072,60000	-0,31443
4072,80000	-0,26290
4073,00000	-0,30078
4073,20000	-0,29580
4073,40000	-0,29092
4073,60000	-0,28193
4073,80000	-0,32842
4074,00000	-0,33416
4074,20000	-0,29988
4074,40000	-0,31182
4074,60000	-0,32503
4074,80000	-0,29130
4075,00000	-0,29236
4075,20000	-0,31579
4075,40000	-0,29212
4075,60000	-0,26184
4075,80000	-0,30408
4076,00000	-0,28537
4076,20000	-0,31713
4076,40000	-0,25494
4076,60000	-0,27289
4076,80000	-0,28382
4077,00000	-0,29707
4077,20000	-0,30006
4077,40000	-0,30298
4077,60000	-0,25873
4077,80000	-0,31594
4078,00000	-0,31163
4078,20000	-0,28489
4078,40000	-0,30006
4078,60000	-0,30919
4078,80000	-0,27509
4079,00000	-0,30355
4079,20000	-0,26844
4079,40000	-0,30475
4079,60000	-0,30671
4079,80000	-0,28341
4080,00000	-0,29283
4080,20000	-0,32732
4080,40000	-0,27854
4080,60000	-0,31297
4080,80000	-0,28733
4081,00000	-0,27265
4081,20000	-0,28896
4081,40000	-0,28217
4081,60000	-0,31369
4081,80000	-0,29016
4082,00000	-0,25490
4082,20000	-0,28169
4082,40000	-0,32684
4082,60000	-0,28334
4082,80000	-0,27241
4083,00000	-0,30843
4083,20000	-0,32120
4083,40000	-0,27509
4083,60000	-0,27858
4083,80000	-0,31228
4084,00000	-0,32854
4084,20000	-0,28992
4084,40000	-0,28752
4084,60000	-0,27246
4084,80000	-0,29851
4085,00000	-0,25535
4085,20000	-0,29188
4085,40000	-0,30919
4085,60000	-0,31206
4085,80000	-0,30259
4086,00000	-0,26667
4086,20000	-0,27466
4086,40000	-0,31675
4086,60000	-0,28633
4086,80000	-0,28224
4087,00000	-0,27605
4087,20000	-0,30451
4087,40000	-0,28140
4087,60000	-0,31493
4087,80000	-0,28081
4088,00000	-0,30642
4088,20000	-0,33450
4088,40000	-0,28150
4088,60000	-0,28677
4088,80000	-0,28035
4089,00000	-0,30541
4089,20000	-0,27853
4089,40000	-0,26126
4089,60000	-0,25902
4089,80000	-0,26193
4090,00000	-0,30087
4090,20000	-0,27767
4090,40000	-0,26509
4090,60000	-0,19430
4090,80000	-0,24084
4091,00000	-0,18908
4091,20000	-0,22802
4091,40000	-0,20520
4091,60000	-0,23496
4091,80000	-0,17760
4092,00000	-0,18751
4092,20000	-0,24299
4092,40000	-0,24103
4092,60000	-0,21262
4092,80000	-0,15724
4093,00000	-0,24873
4093,20000	-0,23308
4093,40000	-0,30637
4093,60000	-0,26901
4093,80000	-0,31776
4094,00000	-0,33148
4094,20000	-0,29752
4094,40000	-0,30727
4094,60000	-0,26045
4094,80000	-0,29496
4095,00000	-0,29716
4095,20000	-0,26126
4095,40000	-0,29776
4095,60000	-0,30484
4095,80000	-0,31404
4096,00000	-0,28609
4096,20000	-0,27240
4096,40000	-0,27509
4096,60000	-0,26059
4096,80000	-0,28953
4097,00000	-0,25552
4097,20000	-0,28996
4097,40000	-0,26198
4097,60000	-0,28451
4097,80000	-0,31044
4098,00000	-0,33258
4098,20000	-0,26949
4098,40000	-0,29188
4098,60000	-0,30919
4098,80000	-0,28365
4099,00000	-0,31575
4099,20000	-0,30890
4099,40000	-0,25423
4099,60000	-0,28354
4099,80000	-0,32689
4100,00000	-0,27829
4100,20000	-0,24720
4100,40000	-0,29623
4100,60000	-0,27667
4100,80000	-0,32000
4101,00000	-0,30652
4101,20000	-0,26452
4101,40000	-0,28772
4101,60000	-0,29752
4101,80000	-0,26423
4102,00000	-0,29726
4102,20000	-0,30384
4102,40000	-0,31226
4102,60000	-0,29169
4102,80000	-0,30014
4103,00000	-0,30899
4103,20000	-0,29572
4103,40000	-0,31493
4103,60000	-0,25978
4103,80000	-0,32263
4104,00000	-0,29317
4104,20000	-0,31929
4104,40000	-0,27451
4104,60000	-0,28303
4104,80000	-0,34516
4105,00000	-0,24610
4105,20000	-0,25892
4105,40000	-0,30747
4105,60000	-0,27480
4105,80000	-0,26036
4106,00000	-0,30116
4106,20000	-0,27777
4106,40000	-0,27868
4106,60000	-0,31072
4106,80000	-0,32546
4107,00000	-0,30675
4107,20000	-0,31111
4107,40000	-0,27523
4107,60000	-0,28466
4107,80000	-0,33225
4108,00000	-0,30795
4108,20000	-0,25132
4108,40000	-0,24309
4108,60000	-0,24920
4108,80000	-0,27101
4109,00000	-0,27887
4109,20000	-0,28744
4109,40000	-0,27591
4109,60000	-0,29901
4109,80000	-0,29964
4110,00000	-0,32183
4110,20000	-0,32881
4110,40000	-0,27823
4110,60000	-0,26533
4110,80000	-0,30379
4111,00000	-0,27308
4111,20000	-0,27261
4111,40000	-0,31652
4111,60000	-0,29245
4111,80000	-0,32039
4112,00000	-0,31053
4112,20000	-0,28019
4112,40000	-0,29236
4112,60000	-0,31247
4112,80000	-0,31302
4113,00000	-0,25926
4113,20000	-0,29154
4113,40000	-0,29244
4113,60000	-0,27762
4113,80000	-0,30360
4114,00000	-0,30030
4114,20000	-0,32311
4114,40000	-0,27065
4114,60000	-0,26978
4114,80000	-0,31493
4115,00000	-0,27671
4115,20000	-0,32359
4115,40000	-0,30771
4115,60000	-0,27672
4115,80000	-0,27647
4116,00000	-0,28135
4116,20000	-0,30308
4116,40000	-0,28791
4116,60000	-0,25911
4116,80000	-0,32077
4117,00000	-0,30948
4117,20000	-0,31900
4117,40000	-0,31560
4117,60000	-0,32335
4117,80000	-0,29478
4118,00000	-0,27279
4118,20000	-0,30241
4118,40000	-0,27877
4118,60000	-0,25105
4118,80000	-0,30532
4119,00000	-0,27189
4119,20000	-0,29504
4119,40000	-0,30680
4119,60000	-0,27199
4119,80000	-0,28753
4120,00000	-0,27909
4120,20000	-0,28116
4120,40000	-0,27485
4120,60000	-0,25777
4120,80000	-0,27982
4121,00000	-0,29523
4121,20000	-0,27628
4121,40000	-0,24848
4121,60000	-0,29795
4121,80000	-0,30513
4122,00000	-0,26767
4122,20000	-0,27189
4122,40000	-0,26184
4122,60000	-0,29355
4122,80000	-0,28332
4123,00000	-0,29120
4123,20000	-0,22190
4123,40000	-0,28604
4123,60000	-0,24720
4123,80000	-0,25978
4124,00000	-0,24945
4124,20000	-0,29125
4124,40000	-0,26303
4124,60000	-0,29963
4124,80000	-0,25811
4125,00000	-0,30111
4125,20000	-0,30527
4125,40000	-0,30537
4125,60000	-0,27475
4125,80000	-0,30144
4126,00000	-0,27700
4126,20000	-0,28515
4126,40000	-0,36081
4126,60000	-0,31433
4126,80000	-0,25572
4127,00000	-0,28260
4127,20000	-0,30982
4127,40000	-0,28200
4127,60000	-0,26944
4127,80000	-0,27075
4128,00000	-0,21874
4128,20000	-0,26078
4128,40000	-0,22233
4128,60000	-0,30044
4128,80000	-0,31718
4129,00000	-0,29187
4129,20000	-0,29561
4129,40000	-0,28872
4129,60000	-0,29764
4129,80000	-0,27810
4130,00000	-0,25610
4130,20000	-0,26246
4130,40000	-0,25715
4130,60000	-0,23304
4130,80000	-0,30828
4131,00000	-0,25258
4131,20000	-0,24711
4131,40000	-0,25773
4131,60000	-0,28839
4131,80000	-0,29245
4132,00000	-0,28422
4132,20000	-0,27069
4132,40000	-0,26892
4132,60000	-0,23971
4132,80000	-0,25830
4133,00000	-0,24319
4133,20000	-0,24811
4133,40000	-0,29647
4133,60000	-0,26978
4133,80000	-0,28336
4134,00000	-0,28150
4134,20000	-0,26379
4134,40000	-0,26107
4134,60000	-0,23565
4134,80000	-0,21845
4135,00000	-0,24065
4135,20000	-0,22711
4135,40000	-0,20008
4135,60000	-0,22500
4135,80000	-0,22459
4136,00000	-0,26088
4136,20000	-0,23069
4136,40000	-0,26184
4136,60000	-0,24157
4136,80000	-0,21822
4137,00000	-0,16459
4137,20000	-0,31513
4137,40000	-0,23184
4137,60000	-0,23320
4137,80000	-0,23108
4138,00000	-0,25251
4138,20000	-0,23336
4138,40000	-0,22415
4138,60000	-0,23108
4138,80000	-0,18392
4139,00000	-0,24314
4139,20000	-0,23880
4139,40000	-0,25285
4139,60000	-0,26555
4139,80000	-0,21912
4140,00000	-0,22097
4140,20000	-0,17531
4140,40000	-0,19119
4140,60000	-0,16503
4140,80000	-0,23534
4141,00000	-0,19296
4141,20000	-0,15613
4141,40000	-0,16971
4141,60000	-0,18971
4141,80000	-0,19578
4142,00000	-0,17378
4142,20000	-0,10824
4142,40000	-0,12284
4142,60000	-0,09270
4142,80000	-0,16407
4143,00000	-0,11485
4143,20000	-0,09686
4143,40000	-0,05579
4143,60000	-0,06472
4143,80000	-0,01813
4144,00000	-0,02726
4144,20000	0,02651
4144,40000	0,09662
4144,60000	0,16440
4144,80000	1,50895
4145,00000	39,57656
4145,20000	50,86252
4145,40000	50,95402
4145,60000	45,63067
4145,80000	38,61569
4146,00000	31,38427
4146,20000	28,83906
4146,40000	31,63113
4146,60000	34,61803
4146,80000	37,20710
4147,00000	39,35733
4147,20000	37,44803
4147,40000	36,79392
4147,60000	29,78176
4147,80000	24,49222
4148,00000	8,38540
4148,20000	0,68145
4148,40000	0,34162
4148,60000	0,19989
4148,80000	0,15604
4149,00000	0,09088
4149,20000	0,03310
4149,40000	-0,02679
4149,60000	-0,00416
4149,80000	-0,05563
4150,00000	-0,06747
4150,20000	-0,09208
4150,40000	-0,09266
4150,60000	-0,09021
4150,80000	-0,12609
4151,00000	-0,15536
4151,20000	-0,15790
4151,40000	-0,17890
4151,60000	-0,19817
4151,80000	-0,19243
4152,00000	-0,21801
4152,20000	-0,21358
4152,40000	-0,18053
4152,60000	-0,20817
4152,80000	-0,26394
4153,00000	-0,25356
4153,20000	-0,21085
4153,40000	-0,21605
4153,60000	-0,23553
4153,80000	-0,19865
4154,00000	-0,21381
4154,20000	-0,17311
4154,40000	-0,26586
4154,60000	-0,22988
4154,80000	-0,28589
4155,00000	-0,22073
4155,20000	-0,26648
4155,40000	-0,23462
4155,60000	-0,21922
4155,80000	-0,25141
4156,00000	-0,27772
4156,20000	-0,28356
4156,40000	-0,23737
4156,60000	-0,24476
4156,80000	-0,23716
4157,00000	-0,25945
4157,20000	-0,26228
4157,40000	-0,24996
4157,60000	-0,25390
4157,80000	-0,26447
4158,00000	-0,24730
4158,20000	-0,26045
4158,40000	-0,24194
4158,60000	-0,25988
4158,80000	-0,27375
4159,00000	-0,26170
4159,20000	-0,28658
4159,40000	-0,27839
4159,60000	-0,23917
4159,80000	-0,23701
4160,00000	-0,27887
4160,20000	-0,25796
4160,40000	-0,27188
4160,60000	-0,23543
4160,80000	-0,25356
4161,00000	-0,27475
4161,20000	-0,23945
4161,40000	-0,29427
4161,60000	-0,25146
4161,80000	-0,25701
4162,00000	-0,20358
4162,20000	-0,27179
4162,40000	-0,20728
4162,60000	-0,30805
4162,80000	-0,26705
4163,00000	-0,29006
4163,20000	-0,28458
4163,40000	-0,29226
4163,60000	-0,25773
4163,80000	-0,27509
4164,00000	-0,27212
4164,20000	-0,27705
4164,40000	-0,27963
4164,60000	-0,25672
4164,80000	-0,26098
4165,00000	-0,24696
4165,20000	-0,24342
4165,40000	-0,24261
4165,60000	-0,25691
4165,80000	-0,25782
4166,00000	-0,25069
4166,20000	-0,28690
4166,40000	-0,24098
4166,60000	-0,22998
4166,80000	-0,22255
4167,00000	-0,28963
4167,20000	-0,24782
4167,40000	-0,22386
4167,60000	-0,28657
4167,80000	-0,20764
4168,00000	-0,22534
4168,20000	-0,23503
4168,40000	-0,22467
4168,60000	-0,27059
4168,80000	-0,22161
4169,00000	-0,23223
4169,20000	-0,23610
4169,40000	-0,25969
4169,60000	-0,23261
4169,80000	-0,25165
4170,00000	-0,25563
4170,20000	-0,24969
4170,40000	-0,25355
4170,60000	-0,20518
4170,80000	-0,24294
4171,00000	-0,25825
4171,20000	-0,26522
4171,40000	-0,26232
4171,60000	-0,25548
4171,80000	-0,23764
4172,00000	-0,27174
4172,20000	-0,22065
4172,40000	-0,19363
4172,60000	-0,24089
4172,80000	-0,21917
4173,00000	-0,26500
4173,20000	-0,18172
4173,40000	-0,24151
4173,60000	-0,22290
4173,80000	-0,18822
4174,00000	-0,15393
4174,20000	-0,17986
4174,40000	-0,16282
4174,60000	-0,16579
4174,80000	-0,12781
4175,00000	-0,10318
4175,20000	-0,11088
4175,40000	-0,01315
4175,60000	0,13881
4175,80000	1,56231
4176,00000	8,25539
4176,20000	9,21736
4176,40000	9,04918
4176,60000	8,74104
4176,80000	8,15515
4177,00000	7,91545
4177,20000	7,93012
4177,40000	8,23276
4177,60000	8,39898
4177,80000	9,05458
4178,00000	13,18211
4178,20000	16,39269
4178,40000	16,02546
4178,60000	15,34901
4178,80000	13,30979
4179,00000	8,10892
4179,20000	7,27050
4179,40000	7,32221
4179,60000	7,47341
4179,80000	7,64810
4180,00000	7,75170
4180,20000	7,60763
4180,40000	7,43280
4180,60000	6,94442
4180,80000	6,27366
4181,00000	2,81001
4181,20000	0,29637
4181,40000	0,09670
4181,60000	0,04750
4181,80000	-0,03128
4182,00000	-0,00263
4182,20000	-0,06749
4182,40000	-0,05309
4182,60000	-0,15211
4182,80000	-0,14723
4183,00000	-0,17531
4183,20000	-0,22166
4183,40000	-0,20162
4183,60000	-0,17249
4183,80000	-0,20863
4184,00000	-0,19794
4184,20000	-0,22802
4184,40000	-0,23472
4184,60000	-0,19478
4184,80000	-0,26265
4185,00000	-0,29049
4185,20000	-0,25911
4185,40000	-0,24189
4185,60000	-0,27053
4185,80000	-0,24328
4186,00000	-0,24735
4186,20000	-0,27404
4186,40000	-0,21817
4186,60000	-0,23649
4186,80000	-0,26449
4187,00000	-0,15721
4187,20000	-0,26217
4187,40000	-0,23486
4187,60000	-0,23285
4187,80000	-0,23563
4188,00000	-0,19741
4188,20000	-0,25978
4188,40000	-0,20587
4188,60000	-0,26722
4188,80000	-0,26007
4189,00000	-0,23577
4189,20000	-0,23634
4189,40000	-0,25082
4189,60000	-0,25399
4189,80000	-0,25065
4190,00000	-0,25907
4190,20000	-0,25050
4190,40000	-0,26307
4190,60000	-0,25184
4190,80000	-0,26323
4191,00000	-0,22228
4191,20000	-0,27304
4191,40000	-0,25060
4191,60000	-0,27786
4191,80000	-0,25160
4192,00000	-0,27700
4192,20000	-0,25481
4192,40000	-0,24943
4192,60000	-0,26198
4192,80000	-0,25265
4193,00000	-0,23917
4193,20000	-0,28296
4193,40000	-0,31627
4193,60000	-0,28930
4193,80000	-0,28349
4194,00000	-0,23625
4194,20000	-0,25610
4194,40000	-0,26660
4194,60000	-0,26504
4194,80000	-0,26160
4195,00000	-0,29202
4195,20000	-0,28045
4195,40000	-0,32622
4195,60000	-0,25964
4195,80000	-0,23277
4196,00000	-0,26851
4196,20000	-0,24687
4196,40000	-0,29178
4196,60000	-0,25567
4196,80000	-0,28164
4197,00000	-0,27452
4197,20000	-0,27834
4197,40000	-0,29030
4197,60000	-0,26135
4197,80000	-0,23358
4198,00000	-0,26011
4198,20000	-0,25089
4198,40000	-0,25433
4198,60000	-0,25921
4198,80000	-0,27322
4199,00000	-0,24275
4199,20000	-0,25619
4199,40000	-0,24577
4199,60000	-0,25505
4199,80000	-0,26917
4200,00000	-0,26870
4200,20000	-0,30833
4200,40000	-0,27461
4200,60000	-0,23888
4200,80000	-0,28643
4201,00000	-0,27088
4201,20000	-0,31063
4201,40000	-0,28155
4201,60000	-0,27016
4201,80000	-0,31068
4202,00000	-0,27361
4202,20000	-0,26485
4202,40000	-0,30953
4202,60000	-0,27015
4202,80000	-0,23137
4203,00000	-0,28719
4203,20000	-0,22271
4203,40000	-0,30479
4203,60000	-0,25801
4203,80000	-0,22496
4204,00000	-0,27022
4204,20000	-0,26552
4204,40000	-0,28179
4204,60000	-0,25744
4204,80000	-0,30341
4205,00000	-0,26550
4205,20000	-0,26519
4205,40000	-0,28265
4205,60000	-0,27026
4205,80000	-0,31565
4206,00000	-0,30990
4206,20000	-0,26734
4206,40000	-0,27576
4206,60000	-0,28800
4206,80000	-0,19870
4207,00000	-0,24988
4207,20000	-0,29349
4207,40000	-0,28102
4207,60000	-0,29446
4207,80000	-0,25112
4208,00000	-0,29786
4208,20000	-0,27868
4208,40000	-0,25318
4208,60000	-0,27389
4208,80000	-0,29963
4209,00000	-0,26538
4209,20000	-0,27002
4209,40000	-0,26203
4209,60000	-0,26610
4209,80000	-0,28226
4210,00000	-0,25117
4210,20000	-0,25601
4210,40000	-0,24736
