Time,CH B,
6.66833E+1,-3.61256E-1,
6.67334E+1,-4.33256E-1,
6.67834E+1,-3.69256E-1,
6.68334E+1,-4.33256E-1,
6.68834E+1,-3.69256E-1,
6.69335E+1,-4.41256E-1,
6.69835E+1,-3.69256E-1,
6.70335E+1,-4.41256E-1,
6.70835E+1,-3.69256E-1,
6.71336E+1,-4.41256E-1,
6.71836E+1,-3.69256E-1,
6.72336E+1,-4.41256E-1,
6.72836E+1,-3.69256E-1,
6.73337E+1,-4.57256E-1,
6.73837E+1,-3.61256E-1,
6.74337E+1,-4.33256E-1,
6.74837E+1,-3.77256E-1,
6.75338E+1,-4.49256E-1,
6.75838E+1,-3.77256E-1,
6.76338E+1,-4.49256E-1,
6.76838E+1,-3.77256E-1,
6.77339E+1,-4.49256E-1,
6.77839E+1,-3.69256E-1,
6.78339E+1,-4.49256E-1,
6.78839E+1,-3.85256E-1,
6.7934E+1,-4.49256E-1,
6.7984E+1,-3.85256E-1,
6.8034E+1,-4.57256E-1,
6.8084E+1,-3.85256E-1,
6.81341E+1,-4.57256E-1,
6.81841E+1,-3.85256E-1,
6.82341E+1,-4.57256E-1,
6.82841E+1,-3.85256E-1,
6.83342E+1,-4.65256E-1,
6.83842E+1,-3.85256E-1,
6.84342E+1,-4.57256E-1,
6.84842E+1,-3.85256E-1,
6.85343E+1,-4.57256E-1,
6.85843E+1,-3.85256E-1,
6.86343E+1,-4.57256E-1,
6.86843E+1,-3.85256E-1,
6.87344E+1,-4.57256E-1,
6.87844E+1,-3.85256E-1,
6.88344E+1,-4.65256E-1,
6.88844E+1,-3.93256E-1,
6.89345E+1,-4.65256E-1,
6.89845E+1,-3.93256E-1,
6.90345E+1,-4.65256E-1,
6.90845E+1,-3.93256E-1,
6.91346E+1,-4.65256E-1,
6.91846E+1,-3.93256E-1,
6.92346E+1,-4.73256E-1,
6.92846E+1,-3.93256E-1,
6.93347E+1,-4.73256E-1,
6.93847E+1,-3.93256E-1,
6.94347E+1,-4.73256E-1,
6.94847E+1,-2.65256E-1,
6.95348E+1,-4.73256E-1,
6.95848E+1,-4.01256E-1,
6.96348E+1,-4.73256E-1,
6.96848E+1,-4.01256E-1,
6.97349E+1,-4.81256E-1,
6.97849E+1,-4.01256E-1,
6.98349E+1,-4.81256E-1,
6.98849E+1,-3.93256E-1,
6.9935E+1,-4.81256E-1,
6.9985E+1,-4.01256E-1,
7.0035E+1,-4.89256E-1,
7.0085E+1,-4.09256E-1,
7.01351E+1,-4.81256E-1,
7.01851E+1,-4.01256E-1,
7.02351E+1,-4.89256E-1,
7.02851E+1,-4.09256E-1,
7.03352E+1,-4.89256E-1,
7.03852E+1,-4.09256E-1,
7.04352E+1,-4.89256E-1,
7.04852E+1,-4.09256E-1,
7.05353E+1,-4.89256E-1,
7.05853E+1,-2.89256E-1,
7.06353E+1,-4.81256E-1,
7.06853E+1,-3.61256E-1,
7.07354E+1,-4.81256E-1,
7.07854E+1,-4.17256E-1,
7.08354E+1,-4.89256E-1,
7.08854E+1,-4.17256E-1,
7.09355E+1,-4.89256E-1,
7.09855E+1,-4.17256E-1,
7.10355E+1,-4.89256E-1,
7.10855E+1,-4.17256E-1,
7.11356E+1,-4.89256E-1,
7.11856E+1,-4.17256E-1,
7.12356E+1,-4.97256E-1,
7.12856E+1,-4.25256E-1,
7.13357E+1,-4.97256E-1,
7.13857E+1,-4.17256E-1,
7.14357E+1,-4.97256E-1,
7.14857E+1,-4.25256E-1,
7.15358E+1,-5.05256E-1,
7.15858E+1,-4.25256E-1,
7.16358E+1,-4.89256E-1,
7.16858E+1,-4.25256E-1,
7.17359E+1,-5.05256E-1,
7.17859E+1,-4.33256E-1,
7.18359E+1,-4.97256E-1,
7.18859E+1,-4.33256E-1,
7.1936E+1,-5.05256E-1,
7.1986E+1,-4.33256E-1,
7.2036E+1,-5.13256E-1,
7.2086E+1,-4.41256E-1,
7.21361E+1,-5.13256E-1,
7.21861E+1,-4.41256E-1,
7.22361E+1,-5.21256E-1,
7.22861E+1,-4.41256E-1,
7.23362E+1,-5.13256E-1,
7.23862E+1,-4.49256E-1,
7.24362E+1,-5.13256E-1,
7.24862E+1,-3.85256E-1,
7.25363E+1,-5.21256E-1,
7.25863E+1,-4.49256E-1,
7.26363E+1,-5.21256E-1,
7.26863E+1,-4.49256E-1,
7.27364E+1,-5.13256E-1,
7.27864E+1,-4.49256E-1,
7.28364E+1,-5.21256E-1,
7.28864E+1,-4.49256E-1,
7.29365E+1,-5.21256E-1,
7.29865E+1,-4.57256E-1,
7.30365E+1,-5.21256E-1,
7.30865E+1,-4.49256E-1,
7.31366E+1,-5.21256E-1,
7.31866E+1,-4.49256E-1,
7.32366E+1,-5.21256E-1,
7.32866E+1,-4.57256E-1,
7.33367E+1,-5.21256E-1,
7.33867E+1,-4.57256E-1,
7.34367E+1,-5.21256E-1,
7.34867E+1,-4.57256E-1,
7.35368E+1,-5.21256E-1,
7.35868E+1,-4.57256E-1,
7.36368E+1,-5.29256E-1,
7.36868E+1,-4.57256E-1,
7.37369E+1,-5.21256E-1,
7.37869E+1,-4.57256E-1,
7.38369E+1,-5.37256E-1,
7.38869E+1,-3.69256E-1,
7.3937E+1,-5.29256E-1,
7.3987E+1,-4.65256E-1,
7.4037E+1,-5.37256E-1,
7.4087E+1,-4.57256E-1,
7.41371E+1,-5.29256E-1,
7.41871E+1,-4.57256E-1,
7.42371E+1,-5.37256E-1,
7.42871E+1,-4.65256E-1,
7.43372E+1,-5.37256E-1,
7.43872E+1,-4.65256E-1,
7.44372E+1,-5.37256E-1,
7.44872E+1,-4.65256E-1,
7.45373E+1,-5.37256E-1,
7.45873E+1,-4.65256E-1,
7.46373E+1,-5.45256E-1,
7.46873E+1,-4.65256E-1,
7.47374E+1,-5.37256E-1,
7.47874E+1,-4.73256E-1,
7.48374E+1,-5.37256E-1,
7.48874E+1,-4.73256E-1,
7.49375E+1,-5.45256E-1,
7.49875E+1,-4.73256E-1,
7.50375E+1,-5.37256E-1,
7.50875E+1,-4.73256E-1,
7.51376E+1,-5.37256E-1,
7.51876E+1,-4.73256E-1,
7.52376E+1,-5.45256E-1,
7.52876E+1,-4.73256E-1,
7.53377E+1,-5.37256E-1,
7.53877E+1,-4.73256E-1,
7.54377E+1,-5.53256E-1,
7.54877E+1,-4.65256E-1,
7.55378E+1,-5.45256E-1,
7.55878E+1,-4.73256E-1,
7.56378E+1,-5.45256E-1,
7.56878E+1,-4.73256E-1,
7.57379E+1,-5.45256E-1,
7.57879E+1,-4.73256E-1,
7.58379E+1,-5.29256E-1,
7.58879E+1,-4.81256E-1,
7.5938E+1,-5.45256E-1,
7.5988E+1,-4.81256E-1,
7.6038E+1,-5.53256E-1,
7.6088E+1,-4.81256E-1,
7.61381E+1,-5.53256E-1,
7.61881E+1,-4.81256E-1,
7.62381E+1,-5.53256E-1,
7.62881E+1,-4.81256E-1,
7.63382E+1,-5.53256E-1,
7.63882E+1,-4.81256E-1,
7.64382E+1,-5.53256E-1,
7.64882E+1,-4.81256E-1,
7.65383E+1,-5.53256E-1,
7.65883E+1,-4.81256E-1,
7.66383E+1,-5.53256E-1,
7.66883E+1,-4.81256E-1,
7.67384E+1,-5.53256E-1,
7.67884E+1,-3.93256E-1,
7.68384E+1,-5.53256E-1,
7.68884E+1,-4.81256E-1,
7.69385E+1,-5.53256E-1,
7.69885E+1,-4.81256E-1,
7.70385E+1,-5.53256E-1,
7.70885E+1,-4.81256E-1,
7.71386E+1,-5.53256E-1,
7.71886E+1,-4.81256E-1,
7.72386E+1,-5.45256E-1,
7.72886E+1,-4.81256E-1,
7.73387E+1,-5.53256E-1,
7.73887E+1,-4.09256E-1,
7.74387E+1,-5.53256E-1,
7.74887E+1,-3.85256E-1,
7.75388E+1,-5.53256E-1,
7.75888E+1,-4.81256E-1,
7.76388E+1,-5.53256E-1,
7.76888E+1,-4.81256E-1,
7.77389E+1,-5.53256E-1,
7.77889E+1,-4.81256E-1,
7.78389E+1,-5.53256E-1,
7.78889E+1,-3.85256E-1,
7.7939E+1,-5.53256E-1,
7.7989E+1,-4.81256E-1,
7.8039E+1,-5.53256E-1,
7.8089E+1,-4.81256E-1,
7.81391E+1,-5.53256E-1,
7.81891E+1,-4.81256E-1,
7.82391E+1,-5.53256E-1,
7.82891E+1,-4.81256E-1,
7.83392E+1,-5.53256E-1,
7.83892E+1,-4.81256E-1,
7.84392E+1,-5.53256E-1,
7.84892E+1,-4.81256E-1,
7.85393E+1,-5.53256E-1,
7.85893E+1,-4.73256E-1,
7.86393E+1,-5.53256E-1,
7.86893E+1,-4.89256E-1,
7.87394E+1,-5.53256E-1,
7.87894E+1,-4.89256E-1,
7.88394E+1,-5.53256E-1,
7.88894E+1,-4.89256E-1,
7.89395E+1,-5.53256E-1,
7.89895E+1,-4.89256E-1,
7.90395E+1,-5.53256E-1,
7.90895E+1,-4.89256E-1,
7.91396E+1,-5.53256E-1,
7.91896E+1,-4.89256E-1,
7.92396E+1,-5.53256E-1,
7.92896E+1,-4.81256E-1,
7.93397E+1,-5.53256E-1,
7.93897E+1,-4.81256E-1,
7.94397E+1,-5.45256E-1,
7.94897E+1,-4.81256E-1,
7.95398E+1,-5.45256E-1,
7.95898E+1,-4.81256E-1,
7.96398E+1,-5.45256E-1,
7.96898E+1,-4.81256E-1,
7.97399E+1,-5.45256E-1,
7.97899E+1,-4.81256E-1,
7.98399E+1,-5.53256E-1,
7.98899E+1,-4.81256E-1,
7.994E+1,-5.37256E-1,
7.999E+1,-4.81256E-1,
8.004E+1,-5.53256E-1,
8.009E+1,-4.81256E-1,
8.01401E+1,-5.45256E-1,
8.01901E+1,-4.81256E-1,
8.02401E+1,-5.45256E-1,
8.02901E+1,-4.81256E-1,
8.03402E+1,-5.45256E-1,
8.03902E+1,-4.81256E-1,
8.04402E+1,-5.53256E-1,
8.04902E+1,-4.81256E-1,
8.05403E+1,-5.53256E-1,
8.05903E+1,-4.81256E-1,
8.06403E+1,-5.53256E-1,
8.06903E+1,-4.49256E-1,
8.07404E+1,-5.53256E-1,
8.07904E+1,-4.81256E-1,
8.08404E+1,-5.53256E-1,
8.08904E+1,-4.81256E-1,
8.09405E+1,-5.45256E-1,
8.09905E+1,-4.81256E-1,
8.10405E+1,-5.53256E-1,
8.10905E+1,-3.69256E-1,
8.11406E+1,-5.45256E-1,
8.11906E+1,-3.61256E-1,
8.12406E+1,-5.45256E-1,
8.12906E+1,-4.73256E-1,
8.13407E+1,-5.45256E-1,
8.13907E+1,-4.73256E-1,
8.14407E+1,-5.45256E-1,
8.14907E+1,-4.57256E-1,
8.15408E+1,-5.37256E-1,
8.15908E+1,-4.73256E-1,
8.16408E+1,-5.37256E-1,
8.16908E+1,-4.73256E-1,
8.17409E+1,-5.45256E-1,
8.17909E+1,-4.81256E-1,
8.18409E+1,-5.45256E-1,
8.18909E+1,-4.73256E-1,
8.1941E+1,-5.45256E-1,
8.1991E+1,-4.81256E-1,
8.2041E+1,-5.37256E-1,
8.2091E+1,-4.73256E-1,
8.21411E+1,-5.45256E-1,
8.21911E+1,-4.73256E-1,
8.22411E+1,-5.37256E-1,
8.22911E+1,-4.73256E-1,
8.23412E+1,-5.45256E-1,
8.23912E+1,-4.73256E-1,
8.24412E+1,-5.37256E-1,
8.24912E+1,-4.73256E-1,
8.25413E+1,-5.37256E-1,
8.25913E+1,-4.73256E-1,
8.26413E+1,-5.45256E-1,
8.26913E+1,-4.73256E-1,
8.27414E+1,-5.37256E-1,
8.27914E+1,-4.65256E-1,
8.28414E+1,-5.37256E-1,
8.28914E+1,-4.65256E-1,
8.29415E+1,-5.37256E-1,
8.29915E+1,-4.65256E-1,
8.30415E+1,-5.37256E-1,
8.30915E+1,-4.65256E-1,
8.31416E+1,-5.29256E-1,
8.31916E+1,-4.65256E-1,
8.32416E+1,-5.29256E-1,
8.32916E+1,-4.65256E-1,
8.33417E+1,-5.37256E-1,
8.33917E+1,-4.65256E-1,
8.34417E+1,-5.29256E-1,
8.34917E+1,-4.57256E-1,
8.35418E+1,-5.29256E-1,
8.35918E+1,-4.57256E-1,
8.36418E+1,-5.29256E-1,
8.36918E+1,-4.49256E-1,
8.37419E+1,-5.21256E-1,
8.37919E+1,-4.49256E-1,
8.38419E+1,-5.21256E-1,
8.38919E+1,-4.49256E-1,
8.3942E+1,-5.21256E-1,
8.3992E+1,-4.49256E-1,
8.4042E+1,-5.21256E-1,
8.4092E+1,-4.49256E-1,
8.41421E+1,-5.21256E-1,
8.41921E+1,-4.49256E-1,
8.42421E+1,-5.21256E-1,
8.42921E+1,-4.49256E-1,
8.43422E+1,-5.21256E-1,
8.43922E+1,-4.49256E-1,
8.44422E+1,-5.21256E-1,
8.44922E+1,-4.41256E-1,
8.45423E+1,-5.21256E-1,
8.45923E+1,-4.41256E-1,
8.46423E+1,-5.13256E-1,
8.46923E+1,-4.41256E-1,
8.47424E+1,-5.13256E-1,
8.47924E+1,-4.41256E-1,
8.48424E+1,-5.13256E-1,
8.48924E+1,-4.33256E-1,
8.49425E+1,-5.05256E-1,
8.49925E+1,-4.33256E-1,
8.50425E+1,-5.05256E-1,
8.50925E+1,-4.33256E-1,
8.51426E+1,-4.97256E-1,
8.51926E+1,-4.25256E-1,
8.52426E+1,-4.97256E-1,
8.52926E+1,-4.25256E-1,
8.53427E+1,-4.97256E-1,
8.53927E+1,-4.25256E-1,
8.54427E+1,-4.97256E-1,
8.54927E+1,-3.85256E-1,
8.55428E+1,-4.97256E-1,
8.55928E+1,-4.17256E-1,
8.56428E+1,-4.89256E-1,
8.56928E+1,-3.77256E-1,
8.57429E+1,-4.97256E-1,
8.57929E+1,-4.17256E-1,
8.58429E+1,-4.89256E-1,
8.58929E+1,-4.17256E-1,
8.5943E+1,-4.89256E-1,
8.5993E+1,-4.17256E-1,
8.6043E+1,-4.97256E-1,
8.6093E+1,-4.09256E-1,
8.61431E+1,-4.89256E-1,
8.61931E+1,-4.17256E-1,
8.62431E+1,-4.81256E-1,
8.62931E+1,-4.09256E-1,
8.63432E+1,-4.81256E-1,
8.63932E+1,-4.09256E-1,
8.64432E+1,-4.81256E-1,
8.64932E+1,-2.17256E-1,
8.65433E+1,-4.89256E-1,
8.65933E+1,-4.09256E-1,
8.66433E+1,-4.73256E-1,
8.66933E+1,-4.01256E-1,
8.67434E+1,-4.73256E-1,
8.67934E+1,-4.01256E-1,
8.68434E+1,-4.73256E-1,
8.68934E+1,-4.01256E-1,
8.69435E+1,-4.73256E-1,
8.69935E+1,-4.01256E-1,
8.70435E+1,-4.65256E-1,
8.70935E+1,-3.93256E-1,
8.71436E+1,-4.65256E-1,
8.71936E+1,-3.93256E-1,
8.72436E+1,-4.57256E-1,
8.72936E+1,-3.85256E-1,
8.73437E+1,-4.57256E-1,
8.73937E+1,-3.05256E-1,
8.74437E+1,-4.57256E-1,
8.74937E+1,-2.09256E-1,
8.75438E+1,-4.49256E-1,
8.75938E+1,-3.77256E-1,
8.76438E+1,-4.49256E-1,
8.76938E+1,-3.77256E-1,
8.77439E+1,-4.49256E-1,
8.77939E+1,-3.77256E-1,
8.78439E+1,-4.41256E-1,
8.78939E+1,-3.77256E-1,
8.7944E+1,-4.33256E-1,
8.7994E+1,-3.69256E-1,
8.8044E+1,-4.33256E-1,
8.8094E+1,-3.69256E-1,
8.81441E+1,-4.25256E-1,
8.81941E+1,-3.61256E-1,
8.82441E+1,-4.33256E-1,
8.82941E+1,-3.61256E-1,
8.83442E+1,-4.25256E-1,
8.83942E+1,-2.01256E-1,
8.84442E+1,-4.33256E-1,
8.84942E+1,-3.29256E-1,
8.85443E+1,-4.33256E-1,
8.85943E+1,-2.57256E-1,
8.86443E+1,-4.25256E-1,
8.86943E+1,-2.89256E-1,
8.87444E+1,-4.17256E-1,
8.87944E+1,-3.45256E-1,
8.88444E+1,-4.25256E-1,
8.88944E+1,-3.45256E-1,
8.89445E+1,-4.17256E-1,
8.89945E+1,-3.45256E-1,
8.90445E+1,-4.09256E-1,
8.90945E+1,-3.45256E-1,
8.91446E+1,-4.17256E-1,
8.91946E+1,-3.37256E-1,
8.92446E+1,-4.09256E-1,
8.92946E+1,-3.37256E-1,
8.93447E+1,-4.09256E-1,
8.93947E+1,-3.37256E-1,
8.94447E+1,-4.01256E-1,
8.94947E+1,-3.29256E-1,
8.95448E+1,-4.01256E-1,
8.95948E+1,-3.29256E-1,
8.96448E+1,-3.93256E-1,
8.96948E+1,-3.29256E-1,
8.97449E+1,-3.93256E-1,
8.97949E+1,-3.29256E-1,
8.98449E+1,-3.93256E-1,
8.98949E+1,-3.21256E-1,
8.9945E+1,-3.93256E-1,
8.9995E+1,-3.21256E-1,
9.0045E+1,-3.93256E-1,
9.0095E+1,-3.21256E-1,
9.01451E+1,-3.93256E-1,
9.01951E+1,-3.13256E-1,
9.02451E+1,-3.85256E-1,
9.02951E+1,-2.09256E-1,
9.03452E+1,-3.85256E-1,
9.03952E+1,-2.73256E-1,
9.04452E+1,-3.85256E-1,
9.04952E+1,-3.05256E-1,
9.05453E+1,-3.77256E-1,
9.05953E+1,-2.97256E-1,
9.06453E+1,-3.77256E-1,
9.06953E+1,-2.49256E-1,
9.07454E+1,-3.77256E-1,
9.07954E+1,-3.05256E-1,
9.08454E+1,-3.85256E-1,
9.08954E+1,-3.05256E-1,
9.09455E+1,-3.77256E-1,
9.09955E+1,-2.97256E-1,
9.10455E+1,-3.69256E-1,
9.10955E+1,-2.97256E-1,
9.11456E+1,-4.09256E-1,
9.11956E+1,-2.97256E-1,
9.12456E+1,-4.01256E-1,
9.12956E+1,-3.21256E-1,
9.13457E+1,-4.01256E-1,
9.13957E+1,-3.13256E-1,
9.14457E+1,-3.53256E-1,
9.14957E+1,-2.81256E-1,
9.15458E+1,-3.53256E-1,
9.15958E+1,-2.57256E-1,
9.16458E+1,-3.61256E-1,
9.16958E+1,-2.81256E-1,
9.17459E+1,-3.45256E-1,
9.17959E+1,-2.73256E-1,
9.18459E+1,-3.45256E-1,
9.18959E+1,-2.73256E-1,
9.1946E+1,-3.45256E-1,
9.1996E+1,-2.73256E-1,
9.2046E+1,-3.45256E-1,
9.2096E+1,-2.73256E-1,
9.21461E+1,-3.45256E-1,
9.21961E+1,-2.73256E-1,
9.22461E+1,-3.45256E-1,
9.22961E+1,-2.73256E-1,
9.23462E+1,-3.37256E-1,
9.23962E+1,-2.65256E-1,
9.24462E+1,-3.37256E-1,
9.24962E+1,-2.65256E-1,
9.25463E+1,-3.21256E-1,
9.25963E+1,-2.65256E-1,
9.26463E+1,-3.45256E-1,
9.26963E+1,-2.33256E-1,
9.27464E+1,-3.37256E-1,
9.27964E+1,-2.65256E-1,
9.28464E+1,-3.45256E-1,
9.28964E+1,-2.65256E-1,
9.29465E+1,-3.37256E-1,
9.29965E+1,-2.65256E-1,
9.30465E+1,-3.37256E-1,
9.30965E+1,-2.57256E-1,
9.31466E+1,-3.37256E-1,
9.31966E+1,-2.57256E-1,
9.32466E+1,-3.29256E-1,
9.32966E+1,-2.57256E-1,
9.33467E+1,-3.37256E-1,
9.33967E+1,-2.57256E-1,
9.34467E+1,-3.29256E-1,
9.34967E+1,-2.17256E-1,
9.35468E+1,-3.29256E-1,
9.35968E+1,-2.57256E-1,
9.36468E+1,-3.21256E-1,
9.36968E+1,-1.93256E-1,
9.37469E+1,-3.29256E-1,
9.37969E+1,-2.49256E-1,
9.38469E+1,-3.13256E-1,
9.38969E+1,-2.41256E-1,
9.3947E+1,-3.21256E-1,
9.3997E+1,-2.41256E-1,
9.4047E+1,-3.13256E-1,
9.4097E+1,-2.41256E-1,
9.41471E+1,-3.05256E-1,
9.41971E+1,-2.41256E-1,
9.42471E+1,-3.13256E-1,
9.42971E+1,-2.41256E-1,
9.43472E+1,-3.13256E-1,
9.43972E+1,-2.41256E-1,
9.44472E+1,-3.13256E-1,
9.44972E+1,-2.41256E-1,
9.45473E+1,-3.05256E-1,
9.45973E+1,-1.85256E-1,
9.46473E+1,-3.05256E-1,
9.46973E+1,-2.33256E-1,
9.47474E+1,-3.13256E-1,
9.47974E+1,-1.85256E-1,
9.48474E+1,-3.05256E-1,
9.48974E+1,-2.33256E-1,
9.49475E+1,-3.05256E-1,
9.49975E+1,-2.25256E-1,
9.50475E+1,-3.05256E-1,
9.50975E+1,-2.33256E-1,
9.51476E+1,-2.97256E-1,
9.51976E+1,-2.25256E-1,
9.52476E+1,-2.97256E-1,
9.52976E+1,-2.25256E-1,
9.53477E+1,-2.97256E-1,
9.53977E+1,-2.25256E-1,
9.54477E+1,-3.05256E-1,
9.54977E+1,-1.77256E-1,
9.55478E+1,-2.97256E-1,
9.55978E+1,-1.29256E-1,
9.56478E+1,-2.89256E-1,
9.56978E+1,-2.25256E-1,
9.57479E+1,-2.97256E-1,
9.57979E+1,-1.77256E-1,
9.58479E+1,-2.97256E-1,
9.58979E+1,-2.25256E-1,
9.5948E+1,-2.89256E-1,
9.5998E+1,-2.17256E-1,
9.6048E+1,-2.97256E-1,
9.6098E+1,-2.25256E-1,
9.61481E+1,-2.89256E-1,
9.61981E+1,-2.25256E-1,
9.62481E+1,-2.97256E-1,
9.62981E+1,-2.25256E-1,
9.63482E+1,-3.05256E-1,
9.63982E+1,-2.25256E-1,
9.64482E+1,-3.05256E-1,
9.64982E+1,-2.33256E-1,
9.65483E+1,-3.05256E-1,
9.65983E+1,-2.33256E-1,
9.66483E+1,-3.05256E-1,
9.66983E+1,-2.25256E-1,
9.67484E+1,-3.05256E-1,
9.67984E+1,-2.33256E-1,
9.68484E+1,-3.05256E-1,
9.68984E+1,-2.17256E-1,
9.69485E+1,-3.13256E-1,
9.69985E+1,-2.33256E-1,
9.70485E+1,-3.05256E-1,
9.70985E+1,-2.33256E-1,
9.71486E+1,-3.05256E-1,
9.71986E+1,-2.33256E-1,
9.72486E+1,-3.05256E-1,
9.72986E+1,-2.33256E-1,
9.73487E+1,-3.13256E-1,
9.73987E+1,-2.33256E-1,
9.74487E+1,-3.05256E-1,
9.74987E+1,-2.33256E-1,
9.75488E+1,-3.05256E-1,
9.75988E+1,-2.33256E-1,
9.76488E+1,-3.13256E-1,
9.76988E+1,-2.33256E-1,
9.77489E+1,-3.05256E-1,
9.77989E+1,-2.41256E-1,
9.78489E+1,-3.13256E-1,
9.78989E+1,-2.33256E-1,
9.7949E+1,-3.13256E-1,
9.7999E+1,-1.85256E-1,
9.8049E+1,-3.13256E-1,
9.8099E+1,-2.41256E-1,
9.81491E+1,-3.13256E-1,
9.81991E+1,-2.17256E-1,
9.82491E+1,-3.13256E-1,
9.82991E+1,-2.01256E-1,
9.83492E+1,-3.13256E-1,
9.83992E+1,-2.33256E-1,
9.84492E+1,-3.13256E-1,
9.84992E+1,-2.41256E-1,
9.85493E+1,-3.13256E-1,
9.85993E+1,-2.41256E-1,
9.86493E+1,-3.13256E-1,
9.86993E+1,-2.33256E-1,
9.87494E+1,-3.21256E-1,
9.87994E+1,-2.41256E-1,
9.88494E+1,-3.53256E-1,
9.88994E+1,-2.49256E-1,
9.89495E+1,-3.29256E-1,
9.89995E+1,-2.49256E-1,
9.90495E+1,-3.21256E-1,
9.90995E+1,-2.01256E-1,
9.91496E+1,-3.21256E-1,
9.91996E+1,-2.09256E-1,
9.92496E+1,-3.29256E-1,
9.92996E+1,-2.17256E-1,
9.93497E+1,-3.21256E-1,
9.93997E+1,-2.49256E-1,
9.94497E+1,-3.37256E-1,
9.94997E+1,-2.57256E-1,
9.95498E+1,-3.29256E-1,
9.95998E+1,-2.57256E-1,
9.96498E+1,-3.29256E-1,
9.96998E+1,-2.57256E-1,
9.97499E+1,-3.45256E-1,
9.97999E+1,-2.65256E-1,
9.98499E+1,-3.45256E-1,
9.98999E+1,-2.65256E-1,
9.995E+1,-3.37256E-1,
1.00E+2,-2.65256E-1,
